Name,Team,Competition,Season,Minutes,Primary Position,Nationality,Age,Date of Birth,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length,Goals Conceded,PSxG Faced,GSAA,Save%,xSv%,Shot Stopping%,xG Faced,Shots Faced,Shots Faced OT%,All Shots Faced,Positioning Error,Penalties Faced,Penalties Conceded,GK Aggressive Dist.,Claims%,Pass into Danger%,Pass into Pressure%,Positive Outcome,Positive Outcome%,Pass OBV,D&C OBV,DA OBV,Shot OBV,Goalkeeper OBV,OBV
Pedro Báez,Club Rubio Nu,"División Profesional, Paraguay",2026,358,Right Centre Forward,Paraguay,29,14/01/97,0.25,0.25,0.29,0.15,2.01,13,50,5,,0.45,0,0.12,0.75,0,0.12,0.75,0,0,0,0.25,0.42,2.77,-0.17,0,0,0,,0.5,0,1.76,3.02,0.25,0.2,0,0,19.62,7.8,0.02,3.77,69.7,3.27,2.26,0.25,0.5,100,0.18,0.37,1.51,,0,18,1.26,0,17.86,15.11,3.52,3.52,0.25,70.47,15.85,89,2.77,79,0,0,0,15.09,76,0.5,16,50,0.5,0.5,22,73,-3,64.74,1.76,0.38,0.54,14.84,75,4.32,6.54,1.01,1.01,0,0.75,7.8,8.8,0,0,0,0,1.51,15,66,19,19,65,15,14.58,15.44,1,89,0.85,14.62,13.8,0,0,0,0,0,,0,0,,0,0,0,0,0,0,24,7,5.08,33,-0.07,-0.01,-0.01,0.24,,0.15
Pedro Reinaldo Delvalle Romero,Club 2 de Mayo,"División Profesional, Paraguay",2026,1356,Left Midfielder,Paraguay,32,05/01/94,0.13,0.13,0.13,0.09,1.39,10,29,2,,0.11,0.07,0.12,1.13,0.07,0.1,0.93,0,0.02,0.2,0.2,0.25,2.52,-0.05,1.33,0.53,0.8,40,1.39,0.07,1.79,2.19,0.27,0.13,0.2,0.18,14.34,5.71,0.01,3.52,52.55,4.85,2.79,1.73,1.99,90,1.51,1.64,0.33,70,0.2,35,0.4,0,12.28,10.7,2.99,3.52,1.13,54.48,7.1,58,2.92,83,0.07,0,0.07,25.62,68,1.33,12,41,0.8,2.66,19,56,-12,63.33,3.92,0.27,0.41,26.15,86,6.32,9.23,1.53,1.19,0.33,0.33,2.39,3.58,0,35,0.8,39,0.27,14,72,13,16,71,14,18.09,17.49,0.94,99,-0.6,17.02,17.31,0,0,0,0,0,,0,0,,0,0,0,0,0,0,28,8,4.01,33,0.08,0.07,0,-0.03,,0.12
Pedro Ríos,Deportivo Recoleta,"División Profesional, Paraguay",2026,1555,Left Back,Paraguay,22,19/05/04,0.06,0.06,0.07,0.14,0.46,13,13,1,,0.01,0.12,0.05,0.69,0.12,0.05,0.69,0,0,0,0.17,0.12,1.16,0.05,1.62,1.27,0.35,79,0.75,0,1.39,1.56,1.27,1.26,1.33,1.57,12.91,6.83,0.01,4.98,37.89,8.1,2.55,1.16,2.43,67,1.2,2.46,0.58,53,0.58,47,0.81,0.06,11.4,12.24,3.88,2.95,0.93,41.21,4.05,36,2.14,73,0,0,0.06,33.86,81,2.37,89,53,2.03,3.76,14,72,-9,49.86,3.88,0.22,0.26,31.31,92,4.92,7.58,1.33,0.98,0.35,0.23,1.27,2.26,0.12,22,0.52,32,0.17,28,60,12,36,53,11,19.28,19.56,0.93,98,0.29,17.86,19.11,0,0,0,0,0,,0,0,,0,0,0,0,0,0,23,11,3.59,27,0.09,0.08,0.03,-0.05,,0.16
Pedro Sosa,Club 2 de Mayo,"División Profesional, Paraguay",2026,2082,Right Centre Back,Paraguay,35,10/10/91,0,0,0.03,0.14,0.22,0,20,0,,0,0,0.01,0.04,0,0.01,0.04,0,0,0,0,0.04,0.26,-0.04,0.04,0.04,0,100,0.43,0,0.09,0.04,1.08,0.93,4.84,3.94,7.83,4.02,0.05,4.58,21.15,8.04,0.82,1.47,2.55,83,1.37,2.29,0.82,67,0.3,67,2.59,0.04,5.58,4.31,2.46,0.86,0.39,24.87,0.43,8,0.17,20,0.17,0,0,36.1,84,4.06,16,57,5.97,5.97,10,63,-21,33.32,1.69,0.13,0.17,27.63,100,3.85,1.77,0.04,0.04,0,0.09,0.65,0.69,0,0,0,,0.09,24,73,3,34,66,0,25.31,26.74,0.92,86,1.43,23.33,22.87,0,0,0,0,0,,0,0,,0,0,0,0,0,0,18,5,1.77,16,0.02,0.04,0.1,-0.04,,0.11
Pedro Zarza,Sportivo Trinidense,"División Profesional, Paraguay",2026,944,Left Midfielder,Paraguay,19,28/06/07,0.1,0.1,0.06,0.05,1.34,7,43,3,,0.01,0.1,0.08,1.05,0.1,0.08,1.05,0,0,0,0.19,0.14,2.38,0.05,3.05,1.53,1.53,50,2,0.1,4.01,3.72,0.57,0.25,0.67,0.43,19.84,8.2,0,5.15,46.29,7.06,2.19,1.34,1.91,58,0.76,1.01,1.24,23,0.95,37,0.95,0,17.27,10.97,4.39,4.39,1.43,47.68,7.92,46,2.86,65,0.1,0,0,17.07,70,0.67,24,54,1.05,0.86,26,55,-15,58.99,2.67,0.13,0.23,23.56,71,9.5,5.82,0.76,0.76,0,0.48,1.72,2.48,0,38,0.57,32,0.48,30,59,11,34,54,11,17.45,17.12,0.95,94,-0.33,16.65,16.06,0,0,0,0,0,,0,0,,0,0,0,0,0,0,31,12,4.38,31,0.06,0.21,0,-0.05,,0.22
Pedro Álvarez,Club Rubio Nu,"División Profesional, Paraguay",2026,1228,Left Back,Paraguay,25,09/02/01,0,0,0.01,0.03,0.22,0,0,0,,0,0,0.03,0.37,0,0.03,0.37,0,0,0,0,0.03,0.59,-0.03,0.73,0.37,0.37,50,0.59,0,0.29,0.66,1.1,0.87,5.2,3.63,7.26,3.44,0.05,4.4,24.2,9.16,2.78,1.03,2.13,82,0.86,1.74,0.95,75,0.22,70,2.71,0.07,5.28,3.92,2.35,0.59,0.44,32.34,1.17,22,0.37,63,0.15,0,0.07,35.91,73,3.59,88,48,6.01,6.74,15,61,-12,41.51,3.22,0.2,0.21,26.6,98,3.59,4.03,1.25,0.73,0.51,0.07,0.37,1.1,0,35,0.44,33,0.07,36,59,4,38,55,7,24.15,21.07,0.9,97,-3.09,21.8,20.37,0,0,0,0,0,,0,0,,0,0,0,0,0,0,32,9,2.18,17,0.16,0.04,0.02,-0.01,,0.22
PeraltaRonald Peralta,Sportivo Ameliano,"División Profesional, Paraguay",2026,415,Right Back,Paraguay,21,28/05/05,0,0,0.03,0.05,0.65,0,0,1,,0,0,0.03,0.87,0,0.01,0.22,0,0.02,0.65,0,0.06,1.52,-0.06,0.87,0.22,0.65,25,2.17,0,0.87,1.73,1.95,1.95,3.9,4.06,18.87,9.32,0.03,8.89,30.68,9.76,2.6,2.17,4.12,71,2.66,4.61,1.08,43,0.87,67,1.3,0,15.61,18.89,6.51,3.04,1.08,33.88,3.47,22,1.3,43,0.22,0,0,42.93,73,4.12,7,43,4.77,8.67,11,41,-32,41.93,3.25,0.19,0.22,38.16,94,4.11,5.42,1.73,0.65,1.08,0,1.08,1.73,0,25,0.43,33,0.22,33,57,10,32,56,12,22.13,20.86,0.89,74,-1.27,19.78,15.52,0,0,0,0,0,,0,0,,0,0,0,0,0,0,29,11,3.66,25,0.09,0.06,0.31,-0.04,,0.42
Piris da Motta,Cerro Porteño,"División Profesional, Paraguay",2026,1519,Centre Defensive Midfielder,Paraguay,32,25/07/94,0,0,0.07,0.06,1.07,0,28,1,,0.1,0.12,0.03,0.41,0.06,0.03,0.36,0.06,0,0.06,0.12,0.1,1.48,0.02,0.47,0.36,0.12,75,1.54,0,0.59,0.95,1.01,1.33,1.24,1.54,16.65,8.3,0.05,6.4,42.65,9.48,4.33,1.78,2.79,61,2.11,3.44,1.6,33,1.13,45,1.13,0.06,13.28,15.63,4.33,3.08,1.01,45.71,5.33,40,1.6,52,0.18,0,0,49.02,84,5.57,9,72,2.07,6.93,13,69,-15,43.94,5.57,0.42,0.49,39.95,97,3.36,6.93,0.36,0.3,0.06,0,1.07,1.36,0,17,0.24,57,0,21,72,7,28,71,1,22.21,20.07,0.96,101,-2.14,21.43,20.3,0,0,0,0,0,,0,0,,0,0,0,0,0,0,17,7,4.36,32,0.06,0.04,0.1,-0.03,,0.16
Raúl Cáceres,Olimpia,"División Profesional, Paraguay",2026,2109,Right Back,Paraguay,35,17/09/91,0,0,0.03,0.08,0.34,0,25,0,,0.01,0.09,0.08,0.9,0.09,0.08,0.85,0,0,0.04,0.09,0.11,1.24,-0.03,0.68,0.43,0.26,63,0.21,0,0.34,0.64,0.68,0.68,2.43,3.12,11.01,4.78,0.03,4.57,35.17,7.89,3.03,1.83,2.52,70,2.26,2.94,0.47,58,0.77,59,1.28,0,8.75,11.03,2.9,2.01,0.6,40.5,2.9,33,1.49,74,0.09,0,0.04,38.49,77,2.69,9,48,3.16,4.91,11,60,-16,51.87,4.18,0.38,0.45,27.82,98,4.12,10.03,1.28,1.07,0.21,0.68,2.43,3.5,0,37,0.98,38,0.68,25,64,11,22,64,14,20.38,18.75,0.92,98,-1.63,18.81,18.3,0,0,0,0,0,,0,0,,0,0,0,0,0,0,27,10,5.64,32,0.14,0.05,0.02,-0.01,,0.2
Raúl Ignacio Cabral,Sportivo Ameliano,"División Profesional, Paraguay",2026,2047,Left Centre Midfielder,Argentina,21,21/02/05,0.18,0.18,0.06,0.09,0.66,27,40,1,0,0.08,0.18,0.1,1.45,0.18,0.09,1.28,0,0.01,0.18,0.35,0.16,2.11,0.19,1.54,1.06,0.48,69,1.23,0,2.42,2.24,0.44,0.41,0.35,0.4,19.22,8.27,0,4.75,51.9,6.77,3.03,0.97,1.41,65,1.07,1.49,2.15,8,0.53,37,0.57,0,16.14,17.84,4.22,4.57,1.36,53.05,9.01,56,2.81,62,0.31,0,0,38.52,78,4.44,10,64,1.32,6.02,21,74,-4,55.78,6.02,0.33,0.43,36.54,89,4.96,12.62,1.58,1.32,0.26,0.22,1.98,3.3,0.18,6,0.13,21,0.44,17,70,12,25,66,9,21.26,18.59,0.97,98,-2.67,20.57,18.17,0,0,0,0,0,,0,0,,0,0,0,0,0,0,20,9,6.1,44,-0.02,0.06,0.01,-0.03,,0.03
René Osmar Rodríguez Echeverria,Club 2 de Mayo,"División Profesional, Paraguay",2026,619,Right Back,Paraguay,24,12/01/02,0,0,0.02,0.04,0.58,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.02,0.58,-0.02,1.02,0.44,0.58,43,1.02,0,0.87,1.16,0.87,0.73,3.34,2.82,10.76,5.09,0,4.8,30.9,11.34,3.05,2.04,2.91,78,1.69,2.42,1.16,75,0.58,53,1.31,0.15,7.56,7.36,2.62,1.31,0.44,36.73,1.89,25,0.73,56,0.15,0,0,35.32,70,2.47,17,40,4.36,5.09,12,56,-14,44.95,4.65,0.12,0.12,31.25,93,6.07,3.78,0.29,0.15,0.15,0,0.73,0.87,0.15,0,0,0,0,40,52,8,27,62,12,21.1,24.44,0.9,88,3.34,19.05,21.54,0,0,0,0,0,,0,0,,0,0,0,0,0,0,30,10,3.26,26,0.06,0.1,-0.01,-0.03,,0.12
René Osmar Rodríguez Echeverria,Club Guaraní,"División Profesional, Paraguay",2026,387,Right Back,Paraguay,24,12/01/02,0,0,0.01,0.01,0.7,0,0,1,,0,0.23,0.03,0.23,0.23,0.03,0.23,0,0,0,0.23,0.04,0.93,0.19,0.7,0.7,0,100,2.09,0,0.46,0.93,1.39,1.03,5.11,3.17,10.46,4.88,0.02,3.02,27.25,10.22,2.56,1.16,2.56,63,0.82,1.85,1.16,0,0.7,57,2.79,0,8.13,6.05,1.16,1.16,0.46,33.49,1.86,23,0.7,60,0,0,0,31.37,72,2.09,21,36,6.27,4.65,17,59,-12,42.45,2.56,0.16,0.16,26.72,95,5,4.18,0.23,0.23,0,0,0.46,0.7,0,100,0.23,25,0.23,35,56,9,22,56,22,23.42,22.38,0.91,82,-1.04,21.34,18.31,0,0,0,0,0,,0,0,,0,0,0,0,0,0,30,12,2.97,22,0.06,0.05,-0.04,-0.02,,0.05
Richard Ortiz,Deportivo Recoleta,"División Profesional, Paraguay",2026,795,Centre Forward,Paraguay,31,03/01/95,0.45,0.45,0.24,0.09,2.72,17,38,7,,0.4,0.11,0.1,0.57,0.11,0.1,0.57,0,0,0,0.57,0.34,3.28,0.22,0.11,0,0.11,0,1.24,0,1.13,1.58,0.34,0.23,0.79,0.76,15.27,6.45,0.02,3.73,57.69,2.72,1.47,0.57,0.91,71,0.64,0.88,2.04,0,0.23,34,1.92,0,12.67,12.26,3.28,3.51,0.45,62.07,9.39,74,3.05,87,0.11,0,0,15.27,65,0.34,79,43,0.91,0.68,26,65,0,58.93,1.24,0.32,0.47,12.33,83,3.43,4.53,0.23,0.23,0,0.23,4.64,4.87,0,0,0.23,40,0.45,19,63,18,20,63,18,14.17,14.17,1.03,102,0,14.59,14.52,0,0,0,0,0,,0,0,,0,0,0,0,0,0,29,9,1.92,14,-0.03,0.03,0.04,0.06,,0.1
Richard Ortiz,Olimpia,"División Profesional, Paraguay",2026,1496,Centre Defensive Midfielder,Paraguay,36,21/05/90,0.18,0.18,0.14,0.13,1.02,18,35,0,,0.16,0,0.03,0.54,0,0.03,0.54,0,0,0,0.18,0.16,1.56,0.02,0.24,0.24,0,100,0.48,0,0.42,0.48,0.84,0.92,2.35,2.8,18.35,9.69,0.01,5.72,38.48,11.01,5.11,1.93,2.77,68,2.05,2.98,2.47,38,0.9,48,1.8,0,13.96,15.81,4.45,4.87,1.68,41,4.57,33,2.53,52,0.42,0,0,42.11,77,3.55,81,55,2.95,5.84,13,67,-10,44.51,3.85,0.47,0.53,28.7,98,2.92,5.96,0.54,0.54,0,0.06,1.62,2.17,0,11,0.06,25,0.12,27,64,9,37,61,2,22.22,20.57,0.93,91,-1.65,20.66,18.69,0,0,0,0,0,,0,0,,0,0,0,0,0,0,25,8,4.25,25,0.01,0.04,0.03,-0.01,,0.08
Richard Prieto,Club Nacional,"División Profesional, Paraguay",2026,1550,Left Back,Paraguay,29,24/02/97,0.06,0.06,0.12,0.07,1.68,3,21,2,,0.09,0.12,0.12,1.34,0.06,0.08,0.81,0.06,0.04,0.52,0.17,0.24,3.02,-0.07,1.34,0.58,0.75,43,2.26,0.06,1.05,2.26,0.81,0.58,1.51,1.25,17.88,9.23,0.02,5.46,46.67,9.41,5.11,1.51,2.32,70,1.52,2.11,1.68,39,0.64,53,1.57,0.06,14.75,14.16,3.89,4.01,1.34,50.61,7.61,52,2.67,67,0.23,0,0,35.3,68,3.6,73,51,2.38,6.15,20,60,-9,54.98,5.05,0.3,0.47,32.28,91,4.32,8.42,1.86,0.87,0.99,0.29,2.15,3.02,0.17,25,0.75,33,0.29,24,66,11,25,68,7,20.72,16.94,0.95,104,-3.78,19.6,17.58,0,0,0,0,0,,0,0,,0,0,0,0,0,0,28,7,4.81,35,0.07,0.09,-0.03,-0.02,,0.11
Richard Sánchez,Olimpia,"División Profesional, Paraguay",2026,925,Right Centre Midfielder,Paraguay,30,28/03/96,0.1,0.1,0.06,0.03,1.75,6,28,1,,0.07,0.29,0.21,1.95,0.29,0.17,1.07,0,0.05,0.88,0.39,0.27,3.7,0.12,0.97,0.78,0.19,80,1.46,0,0.29,1.46,0.68,1.02,0.49,0.67,19.74,10.89,0,8.07,47.24,8.46,3.99,1.65,2.33,55,2.29,3.31,0.88,13,1.36,40,0.39,0,17.21,24.06,6.81,4.77,1.95,48.48,8.46,49,2.82,59,0,0,0,54.85,85,3.99,14,61,0.97,6.03,14,83,-3,52.83,7.39,0.8,0.84,47.95,98,5.22,14.49,2.63,1.65,0.97,0.19,1.46,3.11,0.1,22,0.68,50,0.29,17,72,11,20,74,6,20.16,16.89,0.94,98,-3.27,19.03,16.62,0,0,0,0,0,,0,0,,0,0,0,0,0,0,19,8,8.55,46,0.06,0.08,0.02,-0.05,,0.12
Richard Torales,Club Guaraní,"División Profesional, Paraguay",2026,902,Centre Forward,Paraguay,25,25/02/01,0.2,0.2,0.31,0.11,2.79,7,39,5,,0.28,0.1,0.08,0.6,0.1,0.08,0.6,0,0,0,0.3,0.39,3.39,-0.09,1,0.4,0.6,40,1.1,0.1,1.1,1.89,0.2,0.17,0.9,0.9,20.74,9.47,0,4.69,68.38,4.59,3.49,0.6,0.8,67,0.61,0.78,1,40,0.3,47,4.69,0,19.15,17.72,4.09,3.99,1.1,70.88,16.66,87,3.79,95,0.1,0,0,16.95,62,0.7,4,64,1.1,0.9,34,58,-4,62.14,2.09,0.43,0.6,12.97,80,4.67,6.18,0.9,0.9,0,0.4,6.38,7.28,0,33,0.6,50,0.5,27,59,14,26,66,8,16.89,16.17,1.02,94,-0.73,17.15,15.17,0,0,0,0,0,,0,0,,0,0,0,0,0,0,40,11,3.75,26,0.12,0,0.01,0.01,,0.14
Richard Torales,Sportivo Ameliano,"División Profesional, Paraguay",2026,305,Centre Forward,Paraguay,25,25/02/01,0.59,0.59,0.73,0.18,4.13,14,36,9,,0.78,0,0.02,0.59,0,0.02,0.59,0,0,0,0.59,0.75,4.71,-0.16,2.06,1.47,0.59,71,1.18,0.29,0.88,2.95,0.29,0.39,0.59,0.75,15.62,7.07,0,4.13,71.22,4.13,3.24,0,0.29,0,0,0.39,0.29,0,0.59,67,2.36,0,15.32,18.3,4.13,2.36,0.88,74.44,14.73,96,2.36,100,0,0,0,15.03,64,0.29,6,100,0.59,0.29,28,50,-14,62.2,1.77,0.51,0.7,14.73,76,8.06,4.42,0.59,0.59,0,0.29,9.72,10.31,0,0,0.29,33,0.59,14,62,24,7,73,20,13.86,11.91,1.14,104,-1.94,15.85,12.41,0,0,0,0,0,,0,0,,0,0,0,0,0,0,38,9,3.15,18,-0.06,0.28,0.01,0.43,,0.66
Robert Rojas,Libertad,"División Profesional, Paraguay",2026,1120,Right Centre Back,Paraguay,30,29/04/96,0.08,0.08,0.07,0.08,0.88,9,18,0,,0.05,0,0.01,0.24,0,0.01,0.24,0,0,0,0.08,0.08,1.12,0,0.24,0.08,0.16,33,0.48,0,0.24,0.56,0.8,1.06,4.5,5.35,9.8,3.86,0.06,5.62,27.02,10.2,2.09,1.69,2.49,91,2.12,3.18,0.88,86,0.16,65,3.62,0,7.23,9.92,3.45,2.01,0.96,32.6,1.61,22,0.96,48,0.16,0,0,56.32,87,5.22,8,70,6.03,5.94,14,71,-16,38.89,3.13,0.46,0.49,44.59,99,5.14,4.02,0.16,0.08,0.08,0.16,2.25,2.33,0.08,0,0,0,0.24,26,70,4,38,52,10,22.33,22.39,0.97,96,0.05,21.63,21.59,0,0,0,0,0,,0,0,,0,0,0,0,0,0,19,9,4.67,31,0.08,0.06,-0.06,-0.01,,0.06
Roberto Carlos Ramírez Antúnez,Club Nacional,"División Profesional, Paraguay",2026,1678,Right Defensive Midfielder,Paraguay,26,28/05/00,0,0,0.01,0.01,0.54,0,0,1,,0,0.05,0.02,0.32,0.05,0.02,0.32,0,0,0,0.05,0.02,0.86,0.03,0.38,0.21,0.16,57,1.61,0,0.8,0.75,1.5,1.52,1.5,1.23,22.52,12.17,0.02,8.74,40,12.98,6.27,1.88,3.38,59,1.73,3.25,1.56,35,1.29,61,1.5,0,19.25,18.14,7.19,4.88,1.5,41.17,6.7,35,2.9,59,0.43,0.05,0.05,39.58,78,3,17,55,2.04,4.88,15,76,-2,46.23,3.75,0.3,0.3,30.25,95,4.81,5.95,0.32,0.32,0,0.05,0.16,0.48,0,17,0.05,50,0.05,22,70,8,24,72,4,21.27,18.43,0.93,97,-2.85,19.89,17.94,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,7,3.73,27,0.01,0.05,-0.04,-0.01,,0
Rodi David Ferreira,Club Rubio Nu,"División Profesional, Paraguay",2026,1756,Right Back,Paraguay,28,28/05/98,0,0,0.04,0.06,0.67,0,8,1,,0.01,0,0.07,0.87,0,0.06,0.67,0,0.01,0.21,0,0.11,1.54,-0.11,0.72,0.41,0.31,57,0.72,0,1.49,1.08,1.23,0.97,2.72,1.76,16.5,9.17,0.01,6.61,35.76,10.71,4.51,2.67,3.9,60,1.88,2.85,1.13,31,1.79,52,1.85,0,12.86,9.01,4.2,2.87,1.03,39.07,3.74,29,1.54,54,0.15,0.05,0,28.96,65,2.31,17,36,3.64,5.48,14,53,-12,50.24,3.33,0.33,0.36,21.73,89,3.89,6.82,1.18,0.67,0.51,0.21,2.36,3.02,0,30,0.62,24,0.21,33,58,8,28,61,11,22.37,19.49,0.89,87,-2.88,19.88,16.98,0,0,0,0,0,,0,0,,0,0,0,0,0,0,35,8,4.39,32,0.1,0.04,0.05,-0.02,,0.16
Rodrigo Alborno Ortega,Club Rubio Nu,"División Profesional, Paraguay",2026,983,Left Back,Paraguay,33,11/08/93,0,0,0.05,0.07,0.64,0,14,1,,0.01,0,0.1,0.82,0,0.1,0.73,0,0,0.09,0,0.15,1.46,-0.15,0.37,0.18,0.18,50,0.55,0,0.46,0.64,1.19,0.82,3.11,2.03,10.16,4.67,0.04,4.12,31.04,7.78,2.47,1.65,2.84,64,1.25,2.07,1.1,33,0.92,63,1.37,0,7.41,5.36,2.65,1.56,0.64,37.13,2.1,28,0.92,59,0.18,0,0,24.71,70,2.56,83,49,3.66,4.67,14,55,-16,46.56,3.2,0.14,0.25,19.4,95,4.5,4.12,1.56,1.19,0.37,0.09,1.56,2.75,0,59,1.1,60,0.09,34,59,6,31,69,0,22.48,18.3,0.93,103,-4.18,20.9,18.94,0,0,0,0,0,,0,0,,0,0,0,0,0,0,32,11,3.14,25,0.15,0.06,0.03,-0.02,,0.21
Rodrigo Morínigo,Libertad,"División Profesional, Paraguay",2026,2461,Goalkeeper,Paraguay,28,06/10/98,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0,100,0.18,0,0,0,0,0,0.11,0.13,0.04,0.04,0,6.62,3.23,4.42,0,0,0,0,0,0,0,0,0.04,,0,0.04,0.04,0.07,0.04,0,0,13.29,0,0,0,,0.04,0,0,17.26,76,5.01,9,45,1.76,9.58,13,70,-6,10.18,1.02,0.08,0.08,15.47,100,5.1,0.44,0,0,0,0,0,0,0,,0,,0,38,62,0,83,17,0,38.51,39.37,0.76,82,0.86,29.13,32.37,0.88,0.87,0,67,67,0,0.89,2.63,28,9.51,2.12,0.18,0.11,20.22,0,20,2,1.26,8,0.07,0.05,0,,-0.01,0.11
Rodrigo Pérez,Olimpia,"División Profesional, Paraguay",2026,401,Centre Defensive Midfielder,Uruguay,30,22/07/96,0,0,0.02,0.04,0.45,0,50,0,,0.1,0,0.02,0.67,0,0.02,0.67,0,0,0,0,0.04,1.12,-0.04,0,0,0,,2.47,0,0.45,0.67,1.35,1.82,4.49,6.7,13.69,8.75,0.03,6.29,38.96,11.45,4.71,2.24,3.59,71,2.93,4.74,1.35,50,0.9,62,2.92,0,10.1,12.54,4.49,3.82,1.8,44.45,3.82,38,2.02,53,0,0,0,64.2,88,3.59,12,80,5.16,3.82,8,71,-17,48.71,6.51,0.37,0.48,53.42,99,4.62,12.35,0.45,0.45,0,0,1.12,1.57,0,0,0,0,0,15,81,4,22,75,4,18.21,17.86,1,113,-0.35,18.2,20.1,0,0,0,0,0,,0,0,,0,0,0,0,0,0,12,4,5.23,34,0.05,0.09,-0.12,0.03,,0.05
Rodrigo Ruiz Díaz,Club Rubio Nu,"División Profesional, Paraguay",2026,330,Centre Forward,Paraguay,27,14/01/99,0.27,0.27,0.23,0.08,2.73,10,20,6,,0.03,0,0.03,0.82,0,0.03,0.82,0,0,0,0.27,0.26,3.54,0.01,0.82,0.55,0.27,67,0.55,0,0.82,1.64,0.27,0.3,0.27,0.3,16.63,7.63,0.02,5.45,65.75,2.73,1.91,0.82,1.09,75,0.81,1.12,0.55,0,0.27,43,4.36,0,15.27,12.75,4.63,4.09,1.36,68.02,13.09,86,4.09,100,0,0,0,19.63,61,1.36,10,71,0.27,1.91,22,35,-26,64.09,2.18,0.24,0.43,12.54,89,3.75,7.63,0.82,0.82,0,0.27,5.18,6,0,0,0,0,0.82,10,70,19,4,71,25,16.96,12.23,1.02,86,-4.73,17.26,10.55,0,0,0,0,0,,0,0,,0,0,0,0,0,0,31,8,3.44,23,-0.03,0,0.01,-0.23,,-0.25
Rodrigo Ruiz Díaz,Club 2 de Mayo,"División Profesional, Paraguay",2026,890,Centre Forward,Paraguay,27,14/01/99,0.2,0.2,0.18,0.08,2.12,10,33,5,,0.13,0.1,0.12,1.11,0.1,0.12,1.11,0,0,0,0.3,0.3,3.24,0,0.3,0.2,0.1,67,0.71,0,1.01,1.62,0.4,0.35,0.91,0.71,15.99,7.79,0.01,2.23,60.85,3.14,2.33,0.61,1.01,75,0.62,0.97,0.91,0,0.2,24,1.82,0,14.47,12,2.12,3.44,0.61,64.69,11.64,80,2.63,76,0.51,0,0,16.9,71,0.61,13,50,1.21,0.91,24,64,-8,60.1,1.92,0.19,0.37,13.46,83,4.38,6.58,0.51,0.51,0,0.2,5.16,5.67,0,20,0.2,33,0.71,16,64,20,11,77,12,16.26,15.89,0.98,101,-0.37,15.87,16.02,0,0,0,0,0,,0,0,,0,0,0,0,0,0,28,8,3.18,29,-0.02,-0.01,0,0.02,,-0.01
Rodrigo Villalba,Cerro Porteño,"División Profesional, Paraguay",2026,427,Right Back,Paraguay,20,08/05/06,0,0,0,,0,,,0,,0,0,0.12,1.26,0,0.12,1.26,0,0,0,0,0.12,1.26,-0.12,1.05,0.63,0.42,60,0.42,0,0.42,1.05,1.47,1.63,1.68,1.93,17.05,8.21,0.07,4.42,36.99,10.74,5.05,0.63,2.11,50,0.77,2.4,3.16,25,0.63,60,1.89,0,13.26,16.05,3.16,3.37,0.42,41.04,4.84,37,2.32,69,0,0,0.21,43.37,81,4.84,12,74,2.11,6.11,8,75,-6,53.51,5.26,0.44,0.48,37.48,97,3.94,11.16,1.68,1.68,0,0,0.21,1.89,0,38,0.84,27,0,21,64,15,21,66,13,19.34,15.25,0.98,119,-4.09,18.94,18.19,0,0,0,0,0,,0,0,,0,0,0,0,0,0,22,8,5.75,41,0.12,0.09,-0.13,,,0.09
