Name,Team,Competition,Season,Minutes,Primary Position,Nationality,Age,Date of Birth,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length,Goals Conceded,PSxG Faced,GSAA,Save%,xSv%,Shot Stopping%,xG Faced,Shots Faced,Shots Faced OT%,All Shots Faced,Positioning Error,Penalties Faced,Penalties Conceded,GK Aggressive Dist.,Claims%,Pass into Danger%,Pass into Pressure%,Positive Outcome,Positive Outcome%,Pass OBV,D&C OBV,DA OBV,Shot OBV,Goalkeeper OBV,OBV
Maximiliano Juambeltz Fernández,Progreso,Primera División,2026,446,Centre Forward,Uruguay,24,08/06/02,0,0,0.2,0.17,1.21,0,17,2,,0.08,0,0.05,0.81,0,0.05,0.81,0,0,0,0,0.26,2.02,-0.26,0.2,0.2,0,100,0.4,0,1.81,2.62,0.2,0.04,0.2,0.18,12.5,4.03,0.03,3.23,60.62,2.42,1.41,0.2,0.4,50,0.04,0.08,1.01,0,0.2,40,2.82,0,11.29,6.49,3.02,2.22,0.4,61.73,8.06,71,2.02,91,0.2,0,0,14.92,59,0.81,3,67,0.4,1.01,24,42,-17,59.01,0.81,0.22,0.36,13.51,76,5.1,3.43,0.4,0.4,0,0.2,3.63,4.03,0.2,50,0.2,33,0.4,21,63,16,24,59,18,16.74,15.08,0.97,109,-1.66,16.18,16.45,0,0,0,0,0,,0,0,,0,0,0,0,0,0,39,8,2.2,19,-0.03,-0.05,-0.02,-0.01,,-0.1
Maximiliano Olivera,Peñarol,Primera División,2026,935,Left Back,Uruguay,34,04/03/92,0.29,0.29,0.06,0.08,0.77,38,50,0,,0.18,0,0.03,0.67,0,0.03,0.58,0,0,0.1,0.29,0.09,1.44,0.2,0.39,0.29,0.1,75,0.67,0,0.67,0.39,0.67,0.72,2.41,2.95,9.14,5.01,0.01,4.24,33.39,14.25,3.66,1.54,2.21,76,1.95,2.67,0.87,55,0.48,71,1.44,0,6.74,7.89,3.27,2.12,1.25,37.23,2.12,31,1.35,64,0.29,0.1,0.1,51.88,76,7.12,89,52,4.43,11.55,12,58,-18,43.35,6.06,0.26,0.31,40.43,98,3.97,8.76,0.77,0.58,0.19,0.1,1.83,2.41,0,13,0.1,8,0.1,30,66,4,33,62,5,25.5,25.73,0.91,83,0.22,23.2,21.47,0,0,0,0,0,,0,0,,0,0,0,0,0,0,29,9,4.59,30,0.13,0.08,-0.04,0.01,,0.17
Maximiliano Silvera,Nacional,Primera División,2026,1077,Centre Attacking Midfielder,Uruguay,29,04/09/97,0.25,0.25,0.26,0.13,2.01,13,25,4,,0.25,0.08,0.08,1.09,0.08,0.08,1.09,0,0,0,0.33,0.34,3.09,-0.01,1.17,0.67,0.5,57,2.01,0,2.01,2.26,0.25,0.35,0.5,0.68,22.31,10.28,0.02,6.77,58.43,6.18,3.76,1.42,1.67,68,1.98,2.33,1.5,33,0.67,36,1.34,0,19.39,23.36,6.1,5.85,2.09,61.04,13.12,68,4.43,76,0.17,0,0,20.39,69,1.34,10,67,1.25,1.25,24,59,-10,61.83,2.17,0.48,0.6,19.55,83,4.5,7.94,0.67,0.67,0,0.58,5.6,6.27,0,13,0.08,14,0.84,18,70,13,15,67,18,17.09,17.69,1.04,127,0.6,17.85,22.49,0,0,0,0,0,,0,0,,0,0,0,0,0,0,28,5,3.71,25,-0.05,0.04,-0.08,-0.01,,-0.11
Miguel Alejandro Villoldo Rueda,Central Español,Primera División,2026,2246,Left Centre Back,Uruguay,37,07/08/89,0,0,0,0.03,0.16,0,0,0,,0,0,0.02,0.24,0,0.01,0.2,0,0.01,0.04,0,0.02,0.4,-0.02,0.08,0.08,0,100,0.8,0,0.08,0.08,0.72,0.45,4.53,2.39,7.49,4.17,0.04,4.53,21.13,9.38,1.12,1,1.72,74,0.69,1.14,0.4,38,0.36,46,0.88,0,6.09,3.61,2.85,0.84,0.4,26.08,0.56,9,0.2,24,0.4,0.04,0,26.09,68,5.13,92,46,5.65,10.02,9,52,-16,31.21,2.52,0.11,0.11,19,99,4.68,2,0.2,0.08,0.12,0,0.12,0.2,0,20,0.08,40,0,42,54,5,36,62,2,32.06,34.79,0.86,90,2.73,27.64,31.22,0,0,0,0,0,,0,0,,0,0,0,0,0,0,34,7,1.52,14,0.07,0.04,0.02,-0.01,,0.13
Máximo David Alonso Fontes,Central Español,Primera División,2026,842,Right Midfielder,Uruguay,24,04/07/02,0.21,0.21,0.11,0.06,1.71,13,25,4,,0.16,0,0.06,0.53,0,0.06,0.53,0,0,0,0.21,0.16,2.24,0.05,4.91,2.88,2.03,59,2.46,0.11,3.53,5.56,0.11,0.04,0.32,0.15,20.83,8.12,0.01,5.13,46.4,7.8,4.49,1.6,1.71,75,0.74,0.78,1.18,17,0.53,33,0.75,0,18.05,7.69,4.17,4.06,1.28,47.09,7.37,41,3.1,76,0.21,0,0,17.2,66,0.43,78,33,0.53,1.07,28,60,-6,60.97,2.88,0.18,0.28,26.49,78,8.14,6.2,0.32,0.32,0,0.11,3.42,3.74,0,33,0.11,11,0.21,21,68,11,17,67,16,17.15,14.31,0.95,101,-2.84,16.23,14.48,0,0,0,0,0,,0,0,,0,0,0,0,0,0,33,9,2.29,17,-0.03,0.16,0.01,-0.02,,0.11
Nahuel Arena,Cerro,Primera División,2026,681,Right Centre Back,Argentina,28,01/06/98,0.13,0.13,0.13,0.34,0.4,33,33,0,,0.13,0,0.01,0.13,0,0.01,0.13,0,0,0,0.13,0.14,0.53,-0.01,0.4,0.26,0.13,67,0.66,0,0.13,0.4,0.79,0.43,5.55,3.08,12.02,5.15,0.08,7.66,22.08,9.24,1.32,3.17,3.96,92,1.85,2.28,0.66,83,0.26,78,1.85,0.26,8.19,4.94,5.15,1.98,1.32,29.46,1.58,19,0.66,33,0.4,0,0,23.51,75,1.45,12,31,6.21,3.96,19,70,-5,30.6,0.79,0.21,0.21,17.83,97,4.87,0.79,0,0,0,0,0.53,0.53,0,,0,,0,40,57,4,50,50,0,23.54,19.14,0.87,103,-4.4,20.55,19.66,0,0,0,0,0,,0,0,,0,0,0,0,0,0,30,12,1.25,16,0.04,0.06,0.18,0.1,,0.38
Nahuel Da Silva,Torque,Primera División,2026,912,Centre Forward,Uruguay,21,08/04/05,0.39,0.3,0.51,0.14,3.65,8,27,7,100,0.32,0,0.08,0.99,0,0.08,0.89,0,0,0.1,0.3,0.59,4.64,-0.29,1.58,0.69,0.89,44,1.28,0.1,2.86,5.82,0,0,0.39,0.48,17.96,5.53,0,4.15,62.25,7.01,5.53,1.58,1.58,89,1.97,1.97,2.37,80,0.2,33,1.68,0,14.11,13.71,3.55,3.85,1.48,64.22,11.45,81,2.86,74,0.39,0,0.1,16.09,61,0.59,21,55,0.69,0.79,33,57,-4,63.56,1.58,0.54,0.89,20.13,69,4.74,5.72,0.39,0.39,0,0.39,9.28,9.67,0,25,0.1,14,0.99,15,61,24,7,74,19,15.36,14.55,1.08,119,-0.81,16.54,17.36,0,0,0,0,0,,0,0,,0,0,0,0,0,0,41,12,3.63,20,-0.1,0.05,-0.01,-0.21,,-0.27
Nahuel Furtado,Wanderers,Primera División,2026,2227,Right Back,Uruguay,28,19/03/98,0,0,0.02,0.03,0.69,0,29,1,,0.04,0.08,0.07,0.89,0.08,0.07,0.89,0,0,0,0.08,0.09,1.58,-0.01,1.45,1.01,0.44,69,2.26,0,1.37,1.21,1.13,1.04,2.06,1.83,13.17,5.98,0.02,5.78,34.36,10.55,4.04,1.98,3.11,71,1.63,2.67,0.85,27,0.81,48,0.77,0.08,10.43,9.67,4.16,2.22,0.77,37.34,3.07,29,1.5,67,0.2,0,0,33.06,70,2.14,7,39,3.15,4.4,14,59,-11,53.37,5.09,0.25,0.35,29.18,93,5.67,8.24,1.45,1.13,0.32,0.08,0.93,2.06,0.04,36,0.69,30,0.24,31,58,11,39,52,8,20.48,20.79,0.9,95,0.31,18.35,19.65,0,0,0,0,0,,0,0,,0,0,0,0,0,0,31,10,4.49,27,0.14,0.08,0.03,0,,0.26
Nahuel Herrera,Peñarol,Primera División,2026,327,Left Centre Back,Uruguay,22,30/11/04,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.83,0.83,4.95,3.5,7.7,3.85,0.11,4.68,18.86,7.7,0.55,1.1,1.93,67,0.68,1.51,0.28,100,0.55,17,0.55,0,6.33,5.51,2.48,0.28,0.28,26.94,0.28,4,0.28,100,0,0,0,27.23,74,4.13,11,50,5.5,7.7,11,75,1,33.03,2.2,0.1,0.1,17.88,100,4.04,2.48,0.28,0.28,0,0,0,0.28,0,100,0.28,100,0,37,58,5,33,56,11,27.72,29.23,0.89,72,1.51,24.6,21.08,0,0,0,0,0,,0,0,,0,0,0,0,0,0,30,13,2.34,19,0.03,0.02,0.2,,,0.25
Nicolás Agustín Paz,Progreso,Primera División,2026,434,Right Wing,Argentina,23,21/08/03,0,0,0.04,0.03,1.45,0,29,4,,0.06,0.21,0.05,0.83,0.21,0.05,0.83,0,0,0,0.21,0.09,2.28,0.12,2.07,0.83,1.24,40,1.45,0.21,1.66,2.9,0.21,0.24,0.21,0.27,21.97,9.12,0,3.73,53.92,7.46,3.94,1.24,1.45,67,1.54,1.78,3.52,25,0.62,22,1.04,0,17.21,14.39,3.11,3.94,0.62,55.03,8.91,52,3.11,79,0.41,0,0,20.32,64,1.24,13,67,0.41,1.66,12,54,-10,60.55,2.49,0.35,0.36,18.04,84,8,5.8,0.62,0.62,0,0,2.9,3.52,0,100,0.62,27,0.21,12,71,16,21,57,21,17.45,17.74,1.04,102,0.29,18.13,18.1,0,0,0,0,0,,0,0,,0,0,0,0,0,0,40,11,3.4,21,-0.07,0.2,-0.01,-0.03,,0.09
Nicolás Azambuja,Danubio,Primera División,2026,1573,Centre Forward,Uruguay,18,27/03/08,0.06,0.06,0.22,0.14,1.54,4,44,4,0,0.21,0.23,0.12,0.86,0.23,0.12,0.86,0,0,0,0.29,0.34,2.4,-0.06,1.72,0.86,0.86,50,1.77,0,3.32,4.52,0.57,0.48,0.74,0.66,24.83,8.98,0.01,5.89,63.22,4.69,3.15,0.74,1.32,62,0.77,1.25,1.66,11,0.46,31,1.6,0,22.43,22.53,5.26,5.78,1.43,64.99,17.51,78,4.86,84,0.29,0,0,15.91,64,0.29,12,31,0.97,0.69,28,60,-4,63.36,1.26,0.32,0.49,18.31,71,5.13,5.32,0.17,0.17,0,0.74,5.55,5.72,0,0,0.06,11,1.09,13,65,22,9,67,25,15.22,13.75,0.91,98,-1.47,13.91,13.48,0,0,0,0,0,,0,0,,0,0,0,0,0,0,35,7,2.91,21,-0.08,0,-0.03,-0.01,,-0.12
Nicolás Bertocchi,Cerro Largo,Primera División,2026,381,Right Defensive Midfielder,Argentina,37,08/06/89,0,0,0.02,0.08,0.24,0,0,0,0,0,0,0.02,0.94,0,0.02,0.94,0,0,0,0,0.04,1.18,-0.04,0.47,0.47,0,100,1.18,0,0.71,0,1.18,0.96,2.83,3.04,15.57,8.97,0.02,5.66,34.58,8.97,3.78,1.65,2.83,50,1.47,2.44,3.07,33,1.65,38,1.42,0,10.86,8.93,4.01,1.42,0.47,37.38,3.3,30,1.18,83,1.18,0,0,37.52,73,4.01,6,50,3.54,7.32,13,70,-4,45.94,4.48,0.1,0.1,25.96,98,4.68,5.19,0.24,0.24,0,0.24,1.42,1.65,0,0,0.24,50,0.47,26,66,8,27,73,0,23.42,17.35,0.91,98,-6.08,21.35,17.05,0,0,0,0,0,,0,0,,0,0,0,0,0,0,31,13,3.87,31,0.03,0.04,0.09,-0.09,,0.07
Nicolás Cabral,Wanderers,Primera División,2026,657,Left Centre Back,Argentina,27,08/10/99,0,0,0,,0,,,0,,0,0,0.02,0.27,0,0.02,0.27,0,0,0,0,0.02,0.27,-0.02,0.14,0.14,0,100,0.41,0,0.14,0,1.1,1.22,3.7,3.71,9.46,5.62,0.07,5.89,25.84,12.33,1.78,1.64,2.74,75,1.82,3.04,0.69,63,0.55,60,2.06,0,7.54,8.21,3.97,1.64,0.96,31.36,1.37,18,0.82,50,0.14,0,0,52.21,74,5.48,81,48,4.25,10.83,10,48,-27,35.29,3.29,0.15,0.15,38.78,100,5.1,3.56,0,0,0,0.27,0.55,0.55,0,,0.14,33,0.27,31,66,3,50,50,0,25.08,18.55,0.92,106,-6.54,23.05,19.68,0,0,0,0,0,,0,0,,0,0,0,0,0,0,23,7,2.59,16,0.05,0.06,0.1,,,0.2
Nicolás Fernández,Peñarol,Primera División,2026,1835,Left Defensive Midfielder,Uruguay,28,01/03/98,0.1,0.05,0.08,0.05,1.67,3,24,1,100,0.08,0.05,0.05,0.83,0.05,0.05,0.83,0,0,0,0.1,0.13,2.5,-0.03,1.08,0.39,0.69,36,1.08,0,1.77,2.16,0.34,0.36,1.72,1.85,22.51,10.74,0.02,9.02,44.15,15.4,7.21,2.8,3.14,68,3.39,3.75,2.31,30,1.32,60,2.75,0,17.41,20.31,6.92,5.64,2.06,46.69,7.55,43,3.68,65,0.25,0.05,0,47.13,80,2.31,14,55,2.31,3.63,17,67,-12,51.94,6.38,0.44,0.53,37.62,92,5.14,11.82,0.74,0.54,0.2,0.34,2.11,2.65,0.05,13,0.1,13,0.39,22,68,10,28,68,4,18.02,15.48,0.96,100,-2.54,17.36,15.45,0,0,0,0,0,,0,0,,0,0,0,0,0,0,23,8,6.54,36,0.08,0.05,0.03,-0.03,,0.13
Nicolás Garayalde,Liverpool,Primera División,2026,1739,Right Defensive Midfielder,Argentina,27,20/07/99,0.1,0.1,0.07,0.07,1.09,10,29,1,,0.17,0.05,0.06,0.57,0.05,0.06,0.57,0,0,0,0.16,0.14,1.66,0.02,0.57,0.47,0.1,82,1.55,0,1.4,0.83,0.72,0.82,0.93,0.92,24.79,12.94,0.02,10.15,42.74,13.66,7.14,3.73,4.45,83,4.06,4.89,1.97,60,0.78,60,1.55,0.05,19.2,20.29,7.71,4.45,2.07,44.27,6.57,34,2.74,62,0.41,0,0.05,45.76,80,1.76,19,55,1.5,2.64,17,71,-9,51.97,4.66,0.34,0.39,34.52,95,3.75,10.35,0.67,0.67,0,0.05,1.35,2.02,0,8,0.05,13,0.05,22,68,10,26,71,3,18.21,17.97,0.97,97,-0.24,17.68,17.39,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,8,3.97,26,0.01,0.09,0.04,0.04,,0.17
Nicolás Guillermo Fuica Collazzi,Deportivo Maldonado,Primera División,2026,1199,Right Centre Back,Uruguay,22,02/05/04,0.08,0.08,0.06,0.06,0.9,8,8,0,,0.07,0,0.01,0.38,0,0.01,0.38,0,0,0,0.08,0.07,1.28,0,0.23,0.23,0,100,0.53,0,0.53,0.08,0.83,0.92,5.93,7.03,12.69,5.26,0.07,6.83,24.48,9.69,1.13,2.63,3.45,90,2.9,3.82,0.68,75,0.3,77,3.08,0,9.39,9.99,4.28,2.03,1.2,28.72,1.35,14,0.9,44,0.23,0,0,38.37,80,5.33,9,61,7.36,7.36,15,66,-14,34.61,3.98,0.27,0.33,30.33,98,6.14,3.9,0.15,0.15,0,0.08,1.88,2.03,0,0,0.08,100,0.08,37,61,2,52,46,2,26.74,26.7,0.94,92,-0.04,25.17,24.46,0,0,0,0,0,,0,0,,0,0,0,0,0,0,25,9,3.46,20,0.08,0.05,0.02,-0.05,,0.09
Nicolás Lodeiro,Nacional,Primera División,2026,710,Left Centre Midfielder,Uruguay,37,20/03/89,0,0,0.09,0.05,1.9,0,33,1,,0.04,0,0.18,2.28,0,0.12,1.52,0,0.07,0.76,0,0.27,4.19,-0.27,0.76,0.13,0.63,17,2.03,0,1.9,1.78,0.89,0.66,1.14,0.98,24.48,12.94,0,7.1,46.71,11.16,6.98,1.9,2.79,63,2.33,3,1.52,36,1.14,88,0.89,0,21.06,23.55,6.22,6.85,2.03,49.34,10.02,48,4.57,67,0.13,0,0.25,46.93,71,3.04,86,44,2.16,5.96,19,65,-6,60.3,6.6,0.5,0.62,36.91,91,3.79,16.87,2.54,1.27,1.27,0.63,3.81,5.07,0,25,1.01,33,0.63,22,66,12,27,62,11,19.02,16.4,0.91,91,-2.62,17.23,14.98,0,0,0,0,0,,0,0,,0,0,0,0,0,0,31,11,8.07,50,0.13,0.04,0.03,-0.09,,0.11
Nicolás López,Nacional,Primera División,2026,500,Centre Attacking Midfielder,Uruguay,33,30/09/93,0.36,0.18,0.35,0.08,4.14,4,43,6,100,0.47,0,0.06,1.08,0,0.04,0.9,0,0.02,0.18,0.18,0.4,5.22,-0.22,2.7,1.8,0.9,67,1.44,0,3.24,2.52,0.36,0.47,0.54,0.7,8.64,3.24,0,1.62,64.42,6.48,5.04,0.72,1.08,57,0.9,1.37,0.72,25,0.54,50,0.18,0,7.2,8.78,1.26,3.96,0.72,67.98,5.58,78,3.06,77,0,0,0.18,22.32,69,1.26,90,33,1.44,2.88,19,64,-4,64.57,3.96,0.62,0.72,27.18,81,4.54,10.26,0.72,0.36,0.36,0.72,6.3,6.66,0,0,0,0,0.54,18,65,17,18,68,14,20.67,18.25,0.89,73,-2.42,18.49,13.33,0,0,0,0,0,,0,0,,0,0,0,0,0,0,26,4,6.82,38,0.05,0.11,0.02,-0.18,,0.01
Nicolás Olivera,Wanderers,Primera División,2026,1524,Left Centre Back,Uruguay,33,16/02/93,0.06,0.06,0.04,0.09,0.47,13,38,0,,0.09,0,0.03,0.3,0,0.03,0.3,0,0,0,0.06,0.08,0.77,-0.02,0,0,0,,0.3,0,0.06,0.12,1.3,1.18,4.61,3.91,10.51,5.43,0.05,4.96,24.99,9.1,1.12,1.65,2.95,72,1.48,2.66,1.3,47,0.65,68,2.01,0.06,7.56,6.08,3.37,1.12,0.35,30.4,1.24,16,0.41,37,0.3,0.06,0,28.83,72,4.73,89,47,5.79,8.98,13,57,-15,32.29,2.72,0.28,0.29,20.62,99,4.78,2.78,0.12,0.12,0,0.12,1.06,1.18,0,0,0,,0.18,40,58,3,60,38,2,28.62,26.46,0.88,98,-2.16,25.09,25.85,0,0,0,0,0,,0,0,,0,0,0,0,0,0,29,7,3.14,21,0.08,0.04,0.03,-0.02,,0.13
Nicolás Queiróz,Wanderers,Primera División,2026,2321,Left Centre Midfielder,Uruguay,30,06/05/96,0.04,0.04,0.04,0.03,1.36,3,34,1,,0.07,0,0.05,0.74,0,0.05,0.7,0,0,0.04,0.04,0.09,2.09,-0.05,1.94,1.4,0.54,72,0.58,0,1.36,1.67,0.97,0.86,1.4,1.04,17.06,8.22,0.02,6.71,43.1,11.79,5.66,1.67,2.64,63,1.42,2.28,1.16,27,0.97,55,0.62,0.08,14.23,12.95,5.08,4.57,1.51,45.74,5.43,38,2.64,58,0.12,0,0,35.16,72,2.95,12,49,2.33,5.12,15,61,-11,50.42,5.54,0.3,0.36,30.51,92,5.76,7.91,0.39,0.35,0.04,0.04,0.54,0.89,0.16,30,0.19,25,0.08,27,64,9,33,61,6,21.86,20.7,0.92,86,-1.16,20.07,17.76,0,0,0,0,0,,0,0,,0,0,0,0,0,0,28,8,4.62,31,0.05,0.08,0,0,,0.12
Nicolás Ramos,Cerro Largo,Primera División,2026,813,Left Centre Back,Uruguay,21,31/03/05,0.11,0.11,0.09,0.11,0.77,14,29,1,,0.12,0,0.01,0.11,0,0.01,0.11,0,0,0,0.11,0.09,0.89,0.02,1.66,1.33,0.33,80,0.22,0,0,0.44,1.11,0.89,5.31,4.27,13.95,7.31,0.05,7.31,26.96,11.51,2.32,1.55,2.66,67,1.35,2.24,1.11,40,0.77,65,2.21,0,11.29,10.01,4.98,2.1,1,32.23,2.1,19,0.89,42,0.33,0,0,37.97,83,2.77,24,56,6.53,3.76,18,75,-8,39.52,3.32,0.39,0.39,29.34,98,4.08,4.32,0.22,0.22,0,0.11,0.77,1,0,0,0,0,0.11,25,73,3,23,74,3,21.89,23.82,0.93,97,1.93,20.45,23.12,0,0,0,0,0,,0,0,,0,0,0,0,0,0,20,9,3.15,25,0.04,0.07,0.11,0.05,,0.26
Nicolás Rodríguez,Nacional,Primera División,2026,738,Right Back,Uruguay,35,21/07/91,0,0,0.02,0.03,0.61,0,0,0,,0,0.12,0.13,1.83,0.12,0.1,1.46,0,0.03,0.37,0.12,0.15,2.44,-0.03,1.1,0.49,0.61,44,0.49,0,0.98,0.73,1.34,2.18,3.9,4.57,11.1,4.51,0.03,5.49,34.61,11.95,4.76,1.95,3.29,73,2.55,4.72,0.85,56,0.73,71,1.83,0.12,8.41,9.55,3.41,2.44,1.1,42.16,2.8,33,1.59,65,0.12,0,0,42.19,69,6.83,26,53,5.85,10.85,14,52,-16,52.01,6.83,0.5,0.55,35.61,95,5.26,10.49,2.32,1.59,0.73,0.12,0.37,1.95,0,58,1.59,36,0.12,25,68,7,30,69,1,24.54,26.04,0.94,98,1.49,23.12,25.39,0,0,0,0,0,,0,0,,0,0,0,0,0,0,29,6,8.45,47,0.31,0.06,0.06,-0.02,,0.42
Nicolás Rossi,CA Juventud,Primera División,2026,497,Goalkeeper,Uruguay,28,15/05/98,0,0,0,,0,,,0,,0,0,0,0.18,0,0,0.18,0,0,0,0,0,0.18,0,0.18,0.18,0,100,0.36,0,0,0,0,0,0,0,0,0,0,7.43,2.46,5.25,0,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,0,0,20.65,63,9.06,23,43,3.08,17.75,12,55,-8,10.36,1.99,0.1,0.1,19.2,100,6.21,0.91,0,0,0,0,0,0,0,,0,,0,51,49,0,100,0,0,46.4,48.27,0.75,90,1.86,34.88,43.21,1.09,0.88,-0.21,70,76,-6,0.91,3.62,28,12.86,1.59,0,0,19.47,2,30,3,1.03,8,0.08,0.12,,,-0.07,0.13
Nicolás Sosa,Racing,Primera División,2026,368,Centre Forward,Uruguay,30,05/04/96,0.24,0.24,0.44,0.18,2.44,10,30,4,,0.44,0,0.28,2.2,0,0.28,2.2,0,0,0,0.24,0.72,4.64,-0.48,1.71,1.22,0.49,71,0.73,0,1.71,3.91,0,0,1.71,0.97,17.34,5.37,0,4.15,60.62,5.62,3.91,1.71,1.71,88,1.22,1.22,0.98,0,0.24,49,6.35,0,14.65,10.92,3.66,2.93,0.98,64.35,10.5,72,2.2,75,0.24,0,0,24.18,54,0.49,26,50,1.95,0.73,39,44,-10,64.18,3.18,0.34,0.84,16.36,90,4.48,7.08,0.49,0.49,0,0.98,10.5,10.99,0,0,0.24,50,2.44,17,66,17,14,72,14,13.05,12.87,1.09,118,-0.18,14.17,15.16,0,0,0,0,0,,0,0,,0,0,0,0,0,0,45,10,3.18,25,0.03,0.02,0.11,0.09,,0.25
Nicolás Wunsch,Defensor Sporting,Primera División,2026,1439,Centre Attacking Midfielder,Uruguay,23,13/06/03,0.13,0.06,0.08,0.08,1.06,6,24,1,100,0.1,0.19,0.21,2.88,0.06,0.14,2,0.13,0.07,0.88,0.25,0.29,3.94,-0.04,2,1.44,0.56,72,1.44,0,2.5,1.94,0.69,0.78,0.63,0.79,18.27,8.76,0.01,5.76,50.46,8.88,4.63,1.69,2.38,71,1.92,2.7,0.81,33,0.69,38,0.38,0,15.83,17.9,5.01,4.38,1.44,52.96,8.76,55,2.94,67,0.19,0,0,47.61,72,5.38,16,54,1.63,8.95,16,71,-2,56.38,8.07,0.44,0.57,47.17,93,5.22,14.83,4.07,2.82,1.25,0.13,2.57,5.38,0.13,18,0.88,26,0.38,20,71,9,29,61,10,22.68,18.62,0.92,92,-4.06,20.92,17.13,0,0,0,0,0,,0,0,,0,0,0,0,0,0,26,8,8.82,58,0.15,0.1,0.02,-0.06,,0.21
P.Nongoy,Cerro,Primera División,2026,747,Right Midfielder,Uruguay,23,25/11/03,0,0,0.09,0.09,0.96,0,38,1,,0.09,0,0.02,0.36,0,0.02,0.36,0,0,0,0,0.11,1.33,-0.11,0.96,0.48,0.48,50,1.57,0,1.81,1.57,0.96,0.68,0.96,0.69,19.65,8.68,0.01,6.75,48.5,7.84,4.7,1.93,2.89,73,1.47,2.15,1.09,33,0.72,20,0.36,0,16.88,11.87,4.82,4.82,1.33,50.39,8.92,53,3.86,80,0.36,0,0,26.4,67,0.96,7,40,1.45,1.93,26,52,-16,59.05,2.65,0.12,0.26,23.75,89,4.8,7.72,0.48,0.48,0,0,1.69,2.17,0,50,0.24,17,0.12,28,61,11,25,55,20,16.48,13.94,0.98,111,-2.54,16.1,15.5,0,0,0,0,0,,0,0,,0,0,0,0,0,0,29,7,2.92,21,0.02,0.05,0.03,-0.01,,0.09
Pablo Alcoba,Albion,Primera División,2026,729,Right Defensive Midfielder,Uruguay,18,09/11/08,0.12,0.12,0.01,0.03,0.37,33,33,1,,0,0,0.01,0.12,0,0.01,0.12,0,0,0,0.12,0.02,0.49,0.1,1.11,0.86,0.25,78,0.99,0,2.72,1.73,0.62,0.7,1.11,1.41,16.17,8.39,0.04,6.91,35.04,9.26,3.21,1.36,1.97,79,1.55,2.25,1.11,50,0.37,67,0.74,0,13.7,15.28,5.31,3.09,1.6,38.87,4.44,32,1.23,40,0.25,0,0,33.32,81,1.36,14,55,1.85,1.73,16,74,-7,47.05,2.96,0.29,0.3,32.95,88,5.58,4.94,0.62,0.49,0.12,0,0.49,0.99,0,0,0,,0.12,21,66,13,23,70,8,18.7,18.34,0.97,97,-0.36,18.1,17.75,0,0,0,0,0,,0,0,,0,0,0,0,0,0,17,5,3.72,26,0.01,0.06,0.05,-0.01,,0.1
Pablo Lacoste,Albion,Primera División,2026,783,Right Centre Back,Uruguay,38,14/01/88,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.11,0,100,0.69,0,0.11,0,0.11,0.09,5.28,5.22,5.63,2.99,0.07,3.91,17.79,7.24,0.57,0.69,0.8,86,0.81,0.9,0.8,75,0.11,69,2.3,0,4.14,3.94,2.41,1.26,0.69,21.84,0.46,11,0.23,18,0.23,0.11,0,33.09,86,1.49,29,33,6.2,3.56,14,70,-16,30.29,1.61,0.19,0.19,26.19,100,3.54,1.49,0,0,0,0,0.23,0.23,0,,0,,0,28,69,3,85,15,0,23.15,25.43,0.9,92,2.28,20.85,23.37,0,0,0,0,0,,0,0,,0,0,0,0,0,0,16,4,1.42,10,0.02,0.08,0.12,,,0.22
