Name,Team,Competition,Season,Minutes,Primary Position,Nationality,Age,Date of Birth,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length,Goals Conceded,PSxG Faced,GSAA,Save%,xSv%,Shot Stopping%,xG Faced,Shots Faced,Shots Faced OT%,All Shots Faced,Positioning Error,Penalties Faced,Penalties Conceded,GK Aggressive Dist.,Claims%,Pass into Danger%,Pass into Pressure%,Positive Outcome,Positive Outcome%,Pass OBV,D&C OBV,DA OBV,Shot OBV,Goalkeeper OBV,OBV
Moises,Santos,"Serie A, Brasil",2026,197,Left Midfielder,Brazil,30,01/09/96,0,0,0.25,0.19,1.37,0,33,3,,0.35,0.46,0.17,1.83,0.46,0.17,1.83,0,0,0,0.46,0.43,3.2,0.03,2.74,0.91,1.83,33,1.37,0,1.83,5.48,0.91,0.52,0.46,0.67,9.14,6.85,0,0.91,50.29,1.83,3.2,0,0.91,0,0,0.52,1.83,0,1.83,57,1.83,0,7.31,5.47,0.46,2.74,0.46,51,4.11,56,2.28,83,0,0,0,24.22,75,0.46,11,100,0.46,0.46,20,82,7,63.27,3.66,0.35,0.5,25.13,84,8.76,9.6,0.46,0.46,0,0.46,4.57,5.03,0,0,0.46,20,0.91,7,75,18,5,67,29,16.12,14.69,1.04,106,-1.43,16.77,15.58,0,0,0,0,0,,0,0,,0,0,0,0,0,0,32,9,4.2,45,-0.02,0.42,0,0.34,,0.74
Ganso,Fluminense,"Serie A, Brasil",2026,197,Centre Attacking Midfielder,Brazil,37,11/10/89,0,0,0.18,0.2,0.92,0,0,0,,0,0,0.05,0.92,0,0.05,0.92,0,0,0,0,0.24,1.83,-0.24,0,0,0,,1.37,0,0.46,0.46,0,0,0.46,0.86,17.85,8.7,0,5.03,57.23,3.2,4.58,0.92,0.92,67,0.85,0.85,0.92,0,0.46,67,0.92,0,16.02,23,3.66,1.83,0.92,58.01,10.53,66,1.37,75,0,0,0,48.05,90,2.29,87,71,0.46,3.2,6,71,-19,54.81,5.49,0.75,0.75,42.56,100,2.95,15.1,0.92,0.92,0,0,1.83,2.75,0,50,0.46,100,0.46,18,74,8,18,73,9,16.83,15.48,1,102,-1.35,16.8,15.72,0,0,0,0,0,,0,0,,0,0,0,0,0,0,14,9,9.93,63,0.03,0.04,0,-0.13,,-0.05
Vitor Hugo,Atlético Mineiro,"Serie A, Brasil",2026,195,Left Centre Back,Brazil,35,19/05/91,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.46,0,0,0,0.46,0.21,4.61,1.89,9.21,3.22,0.09,4.61,21.19,0.92,8.29,0.46,0.92,100,0.21,0.41,1.38,,0,80,1.84,0,7.37,3.07,2.3,2.76,0.92,29.72,0.46,6,0.46,17,0.46,0,0,19.34,76,0,50,0,5.07,0.92,15,71,-5,29.97,0.46,0.02,0.02,10.59,100,4.59,0.46,0,0,0,0,0,0,0,,0,,0,33,63,4,100,0,0,19.62,20.72,0.8,69,1.09,15.64,14.21,0,0,0,0,0,,0,0,,0,0,0,0,0,0,35,11,0.69,10,0,0,-0.08,,,-0.09
Facundo Bernal Cruz,Fluminense,"Serie A, Brasil",2026,188,Left Defensive Midfielder,Uruguay,23,20/08/03,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0.48,0,100,1.92,0,0,0.48,0.96,1.09,2.4,2.86,16.79,6.71,0,4.32,46.9,4.8,9.11,1.92,2.88,57,2.08,3.17,2.88,0,1.44,50,0.96,0,11.99,13.44,2.4,6.71,1.44,54.11,7.19,60,4.8,71,0,0,0,39.81,85,0.96,18,33,2.88,2.4,17,80,-5,46.02,2.4,0.41,0.41,33.09,99,3.96,5.76,0,0,0,0,0,0,0,,0,,0,15,79,6,25,75,0,21.9,24.32,0.91,78,2.42,19.99,19.02,0,0,0,0,0,,0,0,,0,0,0,0,0,0,22,11,3.36,35,-0.04,0.05,0,,,0
Pedro Milans Carámbula,Corinthians,"Serie A, Brasil",2026,185,Right Back,Uruguay,24,23/03/02,0,0,0.02,0.04,0.49,0,0,1,,0,0,0.01,0.49,0,0.01,0.49,0,0,0,0,0.03,0.97,-0.03,0.97,0.49,0.49,50,0.97,0,0.49,0.49,0.97,1.31,0.97,1.06,15.11,5.85,0,4.87,39.12,3.41,8.77,0.49,1.46,50,0.53,1.84,1.95,0,0.49,33,0.49,0,12.67,16.04,4.87,0.49,0,41.86,4.39,35,0.49,100,0,0,0,36.07,85,1.95,5,57,1.46,2.92,9,75,-10,55.9,4.87,0.13,0.13,29.74,97,3.31,13.16,0,0,0,0,0.97,0.97,0,,0,0,0,19,59,22,19,56,26,18.99,15.19,0.92,112,-3.8,17.44,16.95,0,0,0,0,0,,0,0,,0,0,0,0,0,0,30,15,4.14,46,0.05,0.05,0.08,-0.01,,0.17
Rodrigo Castillo,Fluminense,"Serie A, Brasil",2026,184,Centre Forward,Argentina,27,25/02/99,0.49,0.49,0.16,0.11,1.46,33,67,3,,0.21,0,0.08,1.46,0,0.08,1.46,0,0,0,0.49,0.24,2.93,0.25,0.49,0.49,0,100,1.95,0,0.98,2.93,0,0,0.49,0.61,18.05,9.27,0,5.37,63.06,1.46,2.93,0.98,0.98,50,1.25,1.25,0.98,0,0.98,50,3.9,0,16.1,21.09,3.42,1.95,1.46,65.71,13.17,82,1.46,75,0,0,0,25.86,76,0.98,18,100,0.98,0.49,31,65,-12,61.25,0.98,0.18,0.35,20,83,3.83,7.32,0.49,0.49,0,0.49,6.83,7.32,0,0,0,,1.95,15,64,22,13,73,13,13.6,13.56,0.99,101,-0.04,13.44,13.65,0,0,0,0,0,,0,0,,0,0,0,0,0,0,25,5,4.83,32,-0.11,0.01,0.01,0.11,,0.02
Lucas Evangelista,Palmeiras,"Serie A, Brasil",2026,182,Left Defensive Midfielder,Brazil,31,05/05/95,0,0,0.12,0.24,0.5,0,0,1,,0,0.5,0.32,1.49,0.5,0.32,1.49,0,0,0,0.5,0.43,1.98,0.06,0.99,0.99,0,100,1.49,0,1.49,0.5,0.5,0.33,1.98,0.85,12.38,6.93,0,3.47,39.82,1.49,5.45,1.49,1.98,60,1.4,1.73,0,33,0.99,100,0.99,0,10.89,7.49,1.98,0.99,0,38.56,1.98,18,0.5,50,0,0,0,27.73,90,3.47,84,88,2.97,2.97,15,78,-12,52.35,2.97,0.62,0.83,23.77,96,4.84,6.93,0,0,0,0.99,3.47,3.47,0.5,,0.5,100,0.99,14,76,10,7,86,7,19.16,21.74,0.97,108,2.58,18.57,23.54,0,0,0,0,0,,0,0,,0,0,0,0,0,0,14,5,3.86,33,-0.01,0.08,0.02,0.01,,0.1
Dudu,EC Vitória,"Serie A, Brasil",2026,182,Right Defensive Midfielder,Brazil,27,04/06/99,0.5,0.5,0.07,0.15,0.5,100,100,1,,0.2,0,0.08,1.49,0,0.08,1.49,0,0,0,0.5,0.15,1.98,0.34,2.48,0.99,1.49,40,3.97,0,0.99,1.98,0,0,0,0,22.31,10.91,0,6.44,52.78,4.46,8.92,2.48,2.48,71,1.74,1.74,0.99,50,0.99,50,1.49,0,18.84,12.9,4.46,5.95,1.98,51.76,9.42,50,4.96,83,0,0,0,37.18,80,1.49,90,60,0.5,1.98,30,79,-1,53.03,4.46,0.23,0.23,35.69,94,3.37,10.91,0,0,0,0,0.99,0.99,0,,0,,0,31,61,8,45,50,5,17.02,15.04,1.05,118,-1.98,17.9,17.69,0,0,0,0,0,,0,0,,0,0,0,0,0,0,24,11,3.92,22,0.01,0.03,0.02,0.15,,0.21
Zé Marcos,EC Vitória,"Serie A, Brasil",2026,178,Left Centre Back,Brazil,28,31/01/98,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.01,0,0.51,0,2.02,1.37,1.52,0.98,14.17,6.07,0.07,3.04,30.18,1.52,7.59,1.52,3.54,60,0.94,2.3,2.53,0,1.01,25,0.51,0,10.12,6.3,2.02,1.52,0,36.45,2.53,25,0,0,0.51,0,0,35.92,82,3.04,78,50,3.04,4.55,14,50,-32,39.07,2.02,0.46,0.46,24.79,98,4.15,2.53,0,0,0,0,0,0,0.51,,0,,0,32,64,4,60,40,0,22.28,27.42,0.92,96,5.14,20.51,26.26,0,0,0,0,0,,0,0,,0,0,0,0,0,0,14,9,3.39,25,0,0.02,0.4,,,0.43
Claudio Paul Spinelli,Vasco da Gama,"Serie A, Brasil",2026,177,Centre Forward,Argentina,29,20/01/97,0.51,0.51,0.23,0.07,3.04,17,33,8,,0.22,0,0.04,0.51,0,0.04,0.51,0,0,0,0.51,0.27,3.55,0.24,0,0,0,,0,0,2.03,2.54,0,0,0.51,0.72,11.66,4.06,0,1.52,69.45,0.51,2.03,0,0,,0,0,2.03,,0,36,2.03,0,9.64,12.31,1.52,3.04,0,72.52,9.13,95,3.04,100,0,0,0,7.61,84,0.51,23,100,0.51,0.51,21,75,-9,55.49,0.51,0.18,0.3,7.1,64,3.27,2.54,0.51,0.51,0,0.51,7.61,8.11,0,0,0.51,100,0.51,5,63,32,20,60,20,14.02,14.02,1.05,108,0,14.73,15.12,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,11,1.06,7,-0.01,0,-0.01,-0.19,,-0.22
Felipe Jonatan,Coritiba Fbc,"Serie A, Brasil",2026,176,Left Wing Back,Brazil,28,14/02/98,0,0,0.03,0.03,1.02,0,0,1,,0,0,0.01,0.51,0,0.01,0.51,0,0,0,0,0.04,1.53,-0.04,1.02,1.02,0,100,1.02,0,0.51,0.51,0,0,1.02,0.48,6.12,2.55,0,2.55,25.67,2.55,6.12,0.51,0.51,50,0.34,0.34,0,0,0.51,25,0.51,0,5.61,2.74,2.04,1.53,0.51,27.42,1.53,27,1.02,67,0,0,0,34.17,85,5.61,91,79,3.06,5.1,15,83,-2,49.72,5.1,0.35,0.35,30.6,98,3.31,8.16,0.51,0.51,0,0,0.51,1.02,0,0,0.51,50,0,27,58,15,31,63,6,22.53,25.36,1.02,112,2.83,22.95,28.4,0,0,0,0,0,,0,0,,0,0,0,0,0,0,19,6,6.53,46,0.07,0.04,-0.05,-0.05,,0
José Welison,Clube do Remo,"Serie A, Brasil",2026,176,Right Defensive Midfielder,Brazil,31,10/03/95,0,0,0.03,0.02,1.53,0,0,3,,0,0,0,0,0,0,0,0,0,0,0,0.03,1.53,-0.03,0,0,0,,0,0,1.02,0,0.51,0.3,3.58,1.91,25.57,15.34,0.12,10.23,36.29,3.07,8.69,2.56,3.07,83,1.18,1.48,3.07,100,0.51,83,2.56,0,19.94,9.6,6.14,4.6,2.56,40.31,5.63,28,3.07,67,1.02,0,0,32.22,75,1.53,13,33,3.58,4.6,23,73,-2,46.53,2.05,0.14,0.16,24.03,98,4.42,5.11,0,0,0,0,0.51,0.51,0,,0,,0,18,75,6,10,90,0,21.45,17.43,0.86,96,-4.01,18.46,16.81,0,0,0,0,0,,0,0,,0,0,0,0,0,0,25,2,2.81,30,-0.01,0.05,0.33,-0.05,,0.32
Zé Rafael,Santos,"Serie A, Brasil",2026,176,Left Defensive Midfielder,Brazil,33,15/06/93,0.51,0.51,0.34,0.13,2.56,20,20,1,,0.19,0.51,0.12,1.54,0.51,0.12,1.54,0,0,0,1.02,0.46,4.1,0.56,1.54,1.02,0.51,67,2.56,0,1.54,0.51,0,0,0.51,0.29,23.04,14.33,0.08,6.66,38.13,5.12,8.19,2.56,2.56,100,1.96,1.96,2.56,,0,50,0.51,0,17.92,17.47,3.58,3.07,0.51,41.19,4.61,26,1.02,33,0.51,0,0,38.91,93,1.54,31,60,1.02,2.05,21,94,1,57.63,6.66,0.52,0.63,38.91,95,5.06,15.36,0.51,0.51,0,0,4.1,4.61,0.51,0,0,,0,16,71,13,27,70,3,17.36,17,0.99,92,-0.36,17.18,15.7,0,0,0,0,0,,0,0,,0,0,0,0,0,0,9,4,5.68,28,-0.05,0.07,0.02,0.03,,0.07
Gustavo Henrique,Santos,"Serie A, Brasil",2026,173,Left Centre Midfielder,Brazil,21,06/04/05,0,0,0,,0,,,0,,0,0,0.04,1.04,0,0.04,1.04,0,0,0,0,0.04,1.04,-0.04,1.04,0.52,0.52,50,1.04,0,1.04,1.04,2.08,1.37,0.52,0.29,29.05,14.01,0,9.34,46.81,3.11,6.74,2.59,4.67,50,1.77,3.14,2.08,17,2.59,0,0,0,24.38,16.06,7.26,7.78,4.67,48.44,12.97,53,4.67,60,0.52,0,0,22.31,80,0.52,9,50,1.56,0,24,82,2,54.78,2.08,0.07,0.07,16.6,94,3.73,7.78,0,0,0,0,0,0,0,,0,0,0,18,76,7,13,87,0,18,24.27,0.93,79,6.27,16.77,19.07,0,0,0,0,0,,0,0,,0,0,0,0,0,0,24,13,2.28,29,0.06,0.09,-0.01,,,0.15
Rubens Tadeu Hartmann Ricoldi,Chapecoense,"Serie A, Brasil",2026,173,Right Wing,Brazil,23,27/03/03,0.52,0.52,0.05,0.02,2.08,25,50,3,,0.26,0,0.16,2.08,0,0.16,2.08,0,0,0,0.52,0.21,4.17,0.31,3.65,3.12,0.52,86,1.56,0,0.52,2.08,0.52,0.17,0,0,12.5,4.17,0,4.69,50.36,5.21,8.33,0,0.52,0,0,0.17,1.04,0,0.52,0,0,0,11.46,8.03,4.17,3.12,1.04,51.15,5.21,45,2.6,83,0.52,0,0,27.08,69,2.6,79,56,0,4.69,24,71,2,65.31,4.17,0.22,0.31,33.33,95,6.53,13.54,1.04,1.04,0,1.04,2.6,3.65,0,100,2.08,67,0.52,17,72,10,15,73,12,22.01,14.8,0.93,106,-7.21,20.55,15.62,0,0,0,0,0,,0,0,,0,0,0,0,0,0,29,12,5.26,29,0,0.2,0.02,0.03,,0.25
Edenilson,Grêmio,"Serie A, Brasil",2026,171,Right Centre Midfielder,Brazil,37,17/12/89,0.53,0.53,0.32,0.15,2.11,25,25,2,,0.51,0,0.21,0.53,0,0.21,0.53,0,0,0,0.53,0.53,2.63,0,2.63,2.11,0.53,80,0.53,0,0.53,1.58,0.53,0.34,0.53,0.46,11.59,6.85,0,2.11,43.77,3.69,7.38,0,0.53,0,0,0.34,0.53,50,1.05,33,0.53,0,11.06,8.48,1.58,2.63,0.53,45.28,5.27,48,2.63,100,0,0,0,30.03,84,0.53,9,33,0.53,1.58,21,92,7,50.32,2.11,0.6,0.6,26.34,96,4.16,4.74,0,0,0,0.53,4.74,4.74,0,,0.53,50,0.53,7,79,14,22,67,11,16.15,12.26,0.94,108,-3.89,15.13,13.19,0,0,0,0,0,,0,0,,0,0,0,0,0,0,12,4,1.69,15,-0.04,0.05,0.05,0.26,,0.32
Charles,Corinthians,"Serie A, Brasil",2026,168,Centre Attacking Midfielder,Brazil,30,18/06/96,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1.07,0.54,0.54,0.78,1.07,1.17,33.19,18.2,0,8.03,44.2,1.61,8.03,2.14,2.68,67,2.14,2.92,2.14,0,1.07,67,1.07,0,28.91,27.33,6.96,9.64,3.75,45.34,12.85,44,4.82,50,0,0,0,20.34,74,0.54,8,33,1.07,1.61,18,86,11,48.17,1.07,0.01,0.01,11.78,91,2.95,2.68,0,0,0,0,0.54,0.54,0,,0,0,0,26,56,18,40,60,0,16.73,13.84,0.89,99,-2.89,14.85,13.74,0,0,0,0,0,,0,0,,0,0,0,0,0,0,36,8,1.02,14,0.01,0.05,0.04,,,0.1
Felipe Anderson,Palmeiras,"Serie A, Brasil",2026,168,Left Wing,Brazil,33,14/04/93,0,0,0.04,0.04,1.07,0,50,2,,0.02,0,0.16,1.07,0,0.16,1.07,0,0,0,0,0.2,2.15,-0.2,1.61,1.61,0,100,0.54,0,0.54,0.54,1.07,0.79,1.61,1.15,22.54,10.74,0,10.2,35.11,4.29,8.59,3.22,4.29,55,3.22,4.01,1.07,17,2.68,100,0.54,0,18.25,16.18,6.44,3.22,1.61,34.05,4.29,24,1.07,33,0,0,0,35.96,77,1.07,16,67,1.61,1.61,29,70,-7,56.65,5.37,0.13,0.25,30.06,98,5.44,13.42,0.54,0.54,0,0,2.15,2.68,0,100,0.54,33,0,27,53,20,28,40,32,16.01,13.22,0.92,91,-2.79,14.66,12.06,0,0,0,0,0,,0,0,,0,0,0,0,0,0,27,13,4.4,51,0.05,0.12,0.03,-0.03,,0.18
Junior Santos,Botafogo,"Serie A, Brasil",2026,168,Centre Forward,Brazil,32,10/10/94,0,0,0.02,0.05,0.54,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0.02,0.54,-0.02,2.15,1.07,1.07,50,2.15,0,1.61,3.76,0,0,0,0,13.42,4.3,0,3.76,56.26,1.61,2.68,1.07,1.07,67,1.01,1.01,1.07,100,0.54,25,1.07,0,11.28,9.54,2.15,3.22,1.07,57.3,6.44,57,2.15,67,0.54,0,0,10.74,38,0,13,,0,0,19,50,12,56.81,0.54,0.04,0.04,14.5,81,3.79,1.07,0,0,0,0,1.07,1.07,0,,0,,0,14,76,10,0,100,0,8.79,8.1,1.38,137,-0.7,12.1,11.1,0,0,0,0,0,,0,0,,0,0,0,0,0,0,57,5,0.81,8,-0.09,-0.01,0,-0.03,,-0.12
Francisco da Costa,Cruzeiro,"Serie A, Brasil",2026,166,Centre Forward,Brazil,31,04/05/95,0,0,0.12,0.06,2.17,0,50,7,,0.17,0,0.03,1.08,0,0.03,1.08,0,0,0,0,0.15,3.25,-0.15,0,0,0,,0,0,0,1.63,0,0,0,0,17.9,11.93,0,2.17,73.75,3.25,4.88,1.08,1.08,50,1.36,1.36,1.63,0,1.08,71,2.71,0,15.19,20.52,1.63,4.34,0.54,73.76,13.56,89,3.8,88,0,0,0,12.48,56,0,8,,0,0,16,50,-6,69.98,0,0.33,0.38,7.05,85,3.41,4.88,0,0,0,0.54,9.22,9.22,0,,0,,1.63,20,56,24,11,67,22,11.01,9.77,0.98,62,-1.24,10.81,6.02,0,0,0,0,0,,0,0,,0,0,0,0,0,0,32,8,4.67,27,-0.09,-0.02,-0.01,0.01,,-0.1
Otávio,Fluminense,"Serie A, Brasil",2026,163,Right Defensive Midfielder,Brazil,32,03/05/94,0,0,0.01,0.01,0.55,0,100,0,,0.02,0,0.01,0.55,0,0.01,0.55,0,0,0,0,0.02,1.1,-0.02,0,0,0,,0.55,0,1.1,0.55,0,0,0.55,0.5,9.92,5.51,0.04,3.86,32.89,3.86,6.06,1.1,1.1,100,1.41,1.41,0.55,,0,100,0.55,0,8.27,12.31,2.2,1.1,0,32.93,1.1,13,0.55,50,0,0,0,57.87,93,2.2,8,57,1.65,2.76,15,75,-18,41.76,3.86,0.38,0.4,50.16,98,3.55,6.61,0,0,0,0,0,0,0,,0,0,0,13,82,5,8,83,8,19.64,23.35,0.97,101,3.71,19,23.57,0,0,0,0,0,,0,0,,0,0,0,0,0,0,14,10,4.35,27,-0.03,0.07,0.03,0,,0.06
Carlos Eduardo,Mirassol Futebol Clube,"Serie A, Brasil",2026,160,Centre Forward,Brazil,30,09/10/96,0,0,0.07,0.06,1.12,0,0,3,,0,0,0,0,0,0,0,0,0,0,0,0.07,1.12,-0.07,1.12,0.56,0.56,50,2.81,0,2.25,2.81,0.56,0.69,0,0,18.55,9.56,0,2.81,67.92,2.25,3.94,0,0.56,0,0,0.69,0.56,0,0.56,25,0.56,0,17.99,24.86,2.81,3.94,0,69.26,14.62,81,3.37,86,0,0,0,15.74,74,0.56,19,100,0,0.56,16,60,-14,63.36,1.12,0.21,0.24,16.86,83,4.57,6.75,0.56,0.56,0,0.56,2.81,3.37,0,100,1.12,67,0.56,23,55,23,25,58,17,14.51,8.31,0.98,89,-6.2,14.29,7.38,0,0,0,0,0,,0,0,,0,0,0,0,0,0,32,6,1.69,20,-0.01,0.05,0.01,-0.03,,0.01
Gui Negão,Corinthians,"Serie A, Brasil",2026,157,Right Centre Forward,Brazil,19,05/02/07,0,0,0.15,0.26,0.57,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0.15,0.57,-0.15,0.57,0,0.57,0,0.57,0,2.29,2.29,0,0,0,0,25.76,12.02,0,8.02,62.69,4.01,5.73,3.44,3.44,86,5.55,5.55,1.72,67,0.57,0,0,0,20.61,28.22,5.73,3.44,1.72,62.5,16.6,81,3.44,100,0,0,0,10.88,86,0,44,,0,0,24,80,-6,68.37,0.57,0.16,0.35,12.02,76,4.76,6.3,0.57,0.57,0,0,1.72,2.29,0,100,0.57,50,0,5,62,33,0,64,36,12.02,15.39,0.94,98,3.37,11.35,15.07,0,0,0,0,0,,0,0,,0,0,0,0,0,0,24,14,3.09,29,-0.03,0.06,0.01,-0.14,,-0.09
Everton,Mirassol Futebol Clube,"Serie A, Brasil",2026,157,Centre Attacking Midfielder,Brazil,29,16/03/97,0,0,0.43,0.37,1.15,0,50,2,,0.53,0,0.05,1.15,0,0.05,1.15,0,0,0,0,0.48,2.3,-0.48,1.72,1.15,0.57,67,1.72,0,0,1.72,0,0,0,0,9.76,5.74,0,1.15,50.59,1.72,3.44,1.15,1.15,67,1.52,1.52,0,0,0.57,25,0.57,0,8.61,9.92,1.15,2.3,0.57,53.98,4.02,47,2.3,100,0,0,0,26.4,63,2.3,79,67,0,3.44,23,67,3,63.62,2.87,0.23,0.65,23.53,93,6.84,8.61,2.87,1.72,1.15,0.57,5.74,7.46,0,40,1.15,50,0.57,15,77,8,20,73,7,19.71,12.41,0.97,108,-7.31,19.06,13.38,0,0,0,0,0,,0,0,,0,0,0,0,0,0,29,13,5.51,40,0.36,0,0.01,0.26,,0.64
Tomás Pérez,Atlético Mineiro,"Serie A, Brasil",2026,156,Centre Defensive Midfielder,Argentina,21,25/08/05,0,0,0.03,0.03,1.16,0,50,1,,0.04,0,0,0,0,0,0,0,0,0,0,0.03,1.16,-0.03,0.58,0,0.58,0,1.16,0,0,1.74,1.16,1.09,1.74,0.51,16.77,11.57,0.06,3.47,40.04,2.31,10.41,2.31,3.47,100,2.19,3.28,3.47,,0,100,1.16,0,10.99,7.97,1.74,2.31,0,40.18,3.47,32,1.74,75,0.58,0,0,30.65,86,2.31,16,67,2.89,2.31,21,100,14,48.59,2.89,0.17,0.17,26.03,96,3.27,4.63,0,0,0,0,1.16,1.16,0,,0,,0,23,70,7,25,75,0,17.72,16.9,0.94,100,-0.82,16.59,16.9,0,0,0,0,0,,0,0,,0,0,0,0,0,0,23,7,1.39,10,0.02,0.02,0.17,-0.03,,0.19
Pedro Raul,Corinthians,"Serie A, Brasil",2026,155,Centre Forward,Brazil,30,04/11/96,0,0,0.08,0.04,1.74,0,0,5,,0,0,0,0,0,0,0,0,0,0,0,0.08,1.74,-0.08,0,0,0,,1.16,0,0,1.16,0,0,0.58,1.04,20.34,7.55,0,2.32,61.63,1.16,1.74,0,0,0,0,0,2.32,0,0.58,42,2.91,0,18.01,20.94,2.32,4.07,0,63.31,13.94,77,3.49,86,0,0,0,9.3,82,0,27,0,0.58,0.58,41,86,3,62.21,1.16,0.08,0.1,6.39,82,2.94,5.23,0,0,0,0,2.32,2.32,0,,0,,0,12,59,29,11,56,33,17.24,17.25,0.92,97,0.01,15.9,16.73,0,0,0,0,0,,0,0,,0,0,0,0,0,0,41,12,1.39,13,-0.05,-0.05,-0.01,-0.06,,-0.17
Gonzalo Plata,Flamengo,"Serie A, Brasil",2026,154,Right Wing,Ecuador,26,31/10/00,0.58,0.58,0.49,0.17,2.92,20,80,4,,0.57,0,0.01,0.58,0,0.01,0.58,0,0,0,0.58,0.5,3.51,0.08,1.75,0.58,1.17,33,0.58,0,4.09,1.75,0,0,0,0,25.15,12.28,0.07,8.77,68.35,4.09,6.43,1.17,1.17,50,1.68,1.68,1.17,0,1.17,40,1.17,0,22.81,31.57,8.77,5.26,4.09,69.69,20.47,90,4.68,89,0,0,0,36.26,78,0.58,81,33,0.58,1.17,14,67,-11,62.14,1.75,0.66,0.72,32.75,91,6.54,12.28,0.58,0,0.58,0,6.43,6.43,0,0,0,,0.58,8,71,21,0,71,29,15.04,15.91,1.01,122,0.88,15.2,19.43,0,0,0,0,0,,0,0,,0,0,0,0,0,0,19,10,3.63,24,-0.13,0.01,0.02,0.24,,0.14
Matheusinho,EC Vitória,"Serie A, Brasil",2026,150,Right Back,Brazil,28,06/10/98,0,0,0,0.01,0.6,0,0,0,,0,0,0.09,1.2,0,0.09,1.2,0,0,0,0,0.09,1.8,-0.09,0.6,0.6,0,100,1.2,0,0,0.6,1.8,1.22,1.2,0.81,11.38,8.38,0,2.99,35.06,0.6,8.98,1.2,2.99,67,0.81,2.03,1.8,0,0.6,25,0.6,0,8.38,5.51,0.6,2.4,0.6,39,3.59,43,1.8,75,0,0,0,29.34,68,1.2,0,33,1.8,2.99,12,29,-39,50.99,5.99,0.15,0.2,22.16,100,3.57,7.19,1.2,1.2,0,0,1.2,2.4,0,50,0.6,20,0,36,54,10,33,50,17,19.4,16.26,0.99,47,-3.14,19.15,7.57,0,0,0,0,0,,0,0,,0,0,0,0,0,0,24,12,4.61,31,0.12,0.06,0.01,-0.03,,0.16
Nicolás De La Cruz,Flamengo,"Serie A, Brasil",2026,150,Left Defensive Midfielder,Uruguay,29,31/05/97,0,0,0.02,0.02,1.2,0,0,0,,0,0,0.03,0.6,0,0.03,0.6,0,0,0,0,0.05,1.8,-0.05,0,0,0,,4.19,0,0.6,1.2,0.6,0.98,1.8,2.4,22.76,8.99,0,7.79,46.35,3.59,7.79,1.8,2.4,60,2.19,3.17,3.59,50,1.2,,0,0,17.37,25.31,6.59,7.19,3.59,49.54,10.18,59,4.19,58,0.6,0,0,41.93,79,2.4,23,57,3,3,17,77,-2,51.22,6.59,0.32,0.35,32.95,98,3.3,8.99,1.8,1.8,0,0,0,1.8,0,33,0.6,100,0,20,71,9,27,67,7,20.16,17.59,0.92,106,-2.57,18.51,18.61,0,0,0,0,0,,0,0,,0,0,0,0,0,0,15,7,4.43,26,0.07,0.05,0.02,-0.03,,0.11
