Name,Team,Competition,Season,Minutes,Primary Position,Nationality,Age,Date of Birth,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length,Goals Conceded,PSxG Faced,GSAA,Save%,xSv%,Shot Stopping%,xG Faced,Shots Faced,Shots Faced OT%,All Shots Faced,Positioning Error,Penalties Faced,Penalties Conceded,GK Aggressive Dist.,Claims%,Pass into Danger%,Pass into Pressure%,Positive Outcome,Positive Outcome%,Pass OBV,D&C OBV,DA OBV,Shot OBV,Goalkeeper OBV,OBV
Mauro Demián Luque,Leones del Norte,Liga Pro,2026,671,Right Wing,Argentina,27,26/05/99,0.13,0.13,0.18,0.08,2.15,6,31,3,,0.18,0.27,0.12,1.34,0.27,0.12,1.21,0,0,0.13,0.4,0.3,3.49,0.1,1.61,0.94,0.67,58,0.67,0,1.07,1.74,0.81,0.54,2.55,2.09,8.59,3.62,0.03,2.68,37.98,7.38,3.76,1.21,2.01,69,1.01,1.55,0.81,43,0.54,53,2.28,0,6.58,6.46,2.28,1.21,0.4,48.57,2.95,45,0.94,78,0,0,0,26.97,69,1.61,29,52,2.95,2.68,15,65,-5,56.84,3.09,0.55,0.66,23.48,90,6.9,8.99,1.61,1.07,0.54,0.54,4.96,6.04,0,50,1.07,40,0.94,27,62,11,21,69,10,18.52,17.32,0.91,95,-1.2,16.84,16.49,0,0,0,0,0,,0,0,,0,0,0,0,0,0,36,10,7.94,38,0.14,0.05,0.06,0.06,,0.31
Mauro Díaz,Universidad Católica,Liga Pro,2026,1879,Centre Attacking Midfielder,Argentina,35,09/03/91,0.14,0.14,0.13,0.08,1.58,9,36,1,,0.18,0.53,0.43,3.88,0.38,0.27,2.4,0.14,0.16,1.48,0.67,0.56,5.46,0.11,1.15,0.72,0.43,63,2.83,0,1.34,1.58,0.34,0.34,0.34,0.42,10.63,4.6,0,3.11,52.86,5.84,3.02,0.72,1.05,48,0.91,1.25,0.91,17,0.77,8,0.05,0,9.05,12.04,2.49,2.44,0.57,54.78,5.6,62,1.82,75,0.19,0.05,0,55.28,81,7.71,6,62,1.15,11.64,14,87,6,56.99,11.83,0.64,0.79,51.88,95,4.04,19.83,3.98,1.96,2.01,0.14,1.92,3.88,0.62,13,0.72,50,0.24,22,67,11,30,62,8,23.25,17.85,0.93,101,-5.4,21.67,18,0,0,0,0,0,,0,0,,0,0,0,0,0,0,17,5,10.84,61,0.25,0.06,0.02,0.04,,0.37
Maverick Vera,Aucas,Liga Pro,2026,911,Right Midfielder,Ecuador,19,15/04/07,0,0,0.11,0.09,1.19,0,8,2,,0.03,0,0.02,0.49,0,0.02,0.49,0,0,0,0,0.12,1.68,-0.12,1.58,0.79,0.79,50,1.09,0,2.37,2.96,0.4,0.48,1.19,1.05,17.59,6.92,0.01,3.85,46.6,8.99,4.94,1.98,2.37,80,1.92,2.4,1.38,17,0.49,50,0.99,0,14.23,14.94,3.46,3.56,0.89,48.16,5.83,41,2.57,72,0.1,0,0,32.41,81,0.89,22,39,1.38,2.07,14,63,-18,60.24,3.46,0.28,0.3,32.21,85,6.27,12.45,0.49,0.49,0,0.2,3.66,4.15,0,0,0.1,6,0.59,13,68,19,16,61,23,16.75,14.74,0.93,97,-2.01,15.54,14.29,0,0,0,0,0,,0,0,,0,0,0,0,0,0,23,9,3.4,29,-0.08,0.11,0.02,-0.07,,-0.02
Melvin Díaz,Deportivo Cuenca,Liga Pro,2026,1459,Left Midfielder,Ecuador,25,25/11/01,0.12,0.12,0.11,0.06,1.97,6,34,3,,0.13,0.06,0.14,1.42,0.06,0.12,1.3,0,0.03,0.12,0.19,0.25,3.39,-0.07,1.6,1.23,0.37,77,1.6,0,1.79,2.1,0.56,0.58,0.31,0.27,24.56,12.4,0.02,6.11,52.13,5.98,3.39,1.36,1.91,67,1.35,1.93,1.42,23,0.68,40,0.99,0,21.84,20.56,5.06,4.38,1.17,54.25,12.65,58,3.21,73,0.06,0,0,29.8,80,1.85,76,60,1.05,2.34,20,75,-5,58.74,4.81,0.26,0.41,30.79,90,6.11,10.43,1.05,0.8,0.25,0.43,2.71,3.52,0,53,0.86,41,0.62,14,68,18,12,68,20,18.81,17.3,0.96,105,-1.51,18.12,18.25,0,0,0,0,0,,0,0,,0,0,0,0,0,0,20,9,5.53,33,0.08,0.09,0.01,-0.02,,0.16
Michael Bermúdez,Orense,Liga Pro,2026,1167,Centre Attacking Midfielder,Ecuador,20,12/01/06,0.31,0.31,0.28,0.1,2.7,11,29,3,,0.31,0.15,0.11,1.23,0.08,0.1,1.16,0.08,0.01,0.08,0.46,0.39,3.93,0.07,1.46,0.62,0.85,42,1.46,0,2.47,3.7,0.31,0.3,0.08,0.04,16.73,7.09,0.01,3.93,59.73,3.93,2.62,0.85,1.16,65,1.24,1.53,1.7,40,0.46,40,1.46,0,14.18,17.45,3.55,3.24,0.85,60.77,9.94,70,2.78,86,0.23,0,0,24.21,79,1.23,12,73,0.39,1.39,25,65,-14,63.29,3.08,0.3,0.53,26.75,82,6.01,10.72,1.08,0.77,0.31,0.39,5.47,6.24,0.08,21,0.39,56,0.77,12,70,18,12,71,17,16.64,15.12,1,95,-1.51,16.59,14.35,0,0,0,0,0,,0,0,,0,0,0,0,0,0,26,11,3.83,28,0.02,0.03,0,-0.05,,-0.01
Michael Estrada,LDU Quito,Liga Pro,2026,1485,Centre Forward,Ecuador,30,06/04/96,0.36,0.36,0.4,0.11,3.45,11,37,8,,0.5,0.12,0.16,0.85,0.12,0.16,0.85,0,0,0,0.48,0.56,4.3,-0.08,1.64,0.85,0.79,52,1.33,0,1.58,3.39,0.12,0.11,0.73,0.68,11.64,4.06,0.01,3.03,61.52,3.27,2.18,0.42,0.55,70,0.55,0.66,1.76,0,0.18,51,2.24,0,9.45,9.77,2.67,2.48,0.79,67.12,7.45,79,2.06,83,0.24,0,0,13.39,54,0.61,16,37,1.21,1.15,31,50,-4,66,2.3,0.51,0.78,16.18,78,6.29,5.21,0.85,0.85,0,0.61,7.27,8.12,0.3,7,0.3,38,0.73,27,65,8,20,76,5,18.3,16.69,1.01,93,-1.61,18.46,15.49,0,0,0,0,0,,0,0,,0,0,0,0,0,0,36,10,2.83,20,0,0.03,-0.01,0.1,,0.13
Miguel Caicedo,Leones del Norte,Liga Pro,2026,345,Left Back,Ecuador,26,28/09/00,0,0,0.02,0.01,1.57,0,17,1,,0,0.26,0.13,1.57,0,0.08,0.78,0.26,0.06,0.78,0.26,0.15,3.13,0.11,2.61,1.57,1.04,60,1.57,0,1.3,2.35,0.52,0.34,2.35,1.84,15.14,8.09,0.02,4.96,31.06,5.74,3.13,1.83,2.35,78,1.63,1.96,2.09,67,0.52,83,1.3,0,11.22,8.69,3.91,1.3,0,33.9,1.83,16,0.52,40,0.52,0,0,28.19,70,2.61,83,45,3.13,4.96,12,53,-17,53.82,4.18,0.13,0.18,32.62,89,5.85,6.26,2.61,1.04,1.57,0,0,1.04,0,50,1.57,38,0,26,66,8,25,67,8,21.56,20.52,0.89,103,-1.04,19.19,21.23,0,0,0,0,0,,0,0,,0,0,0,0,0,0,29,9,2.98,24,0.19,0.08,0.02,-0.04,,0.25
Miguel Parrales,Orense,Liga Pro,2026,669,Centre Forward,Ecuador,31,25/12/95,0.13,0.13,0.16,0.13,1.21,11,56,2,,0.26,0,0.23,1.75,0,0.23,1.75,0,0,0,0.13,0.39,2.96,-0.26,0.13,0.13,0,100,2.29,0,1.21,1.48,0.13,0.16,0.4,0.53,9.68,3.09,0.01,2.15,64,2.96,2.02,0,0.13,,0,0.16,1.48,,0,39,1.21,0,8.2,10.32,1.88,1.88,0.4,68.15,6.59,80,1.61,86,0,0,0,20.57,82,0.81,17,75,0.67,0.81,24,73,-9,63.47,1.08,0.18,0.56,18.28,88,3.9,8.47,0.81,0.81,0,0.81,6.05,6.86,0,17,0.4,60,1.34,10,72,18,8,79,13,15.51,15.65,1.02,107,0.13,15.84,16.67,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,9,4.28,32,-0.02,-0.03,-0.01,0.13,,0.07
Miguel Parrales,Barcelona,Liga Pro,2026,364,Left Centre Forward,Ecuador,31,25/12/95,0,0,0.22,0.1,2.23,0,22,4,,0.11,0,0.1,1.98,0,0.1,1.98,0,0,0,0,0.32,4.2,-0.32,0.49,0.25,0.25,50,0.99,0,1.73,1.98,0,0,0,0,15.83,5.44,0.03,3.71,64.46,3.96,2.97,0.25,0.25,17,0.4,0.4,1.48,20,1.24,36,2.23,0,14.1,17.98,2.97,2.47,0.49,63.28,9.65,68,2.23,90,0.25,0,0,22.26,82,0.25,14,50,0,0.49,18,82,1,63.59,1.98,0.39,0.54,19.04,82,5.08,10.39,0.25,0.25,0,0.49,7.67,7.91,0,0,0,0,0.74,12,71,17,10,74,17,15.63,12.3,0.98,103,-3.33,15.32,12.68,0,0,0,0,0,,0,0,,0,0,0,0,0,0,20,6,3.93,24,-0.07,-0.03,-0.02,-0.06,,-0.17
Miguel Perea,Técnico Universitario,Liga Pro,2026,1035,Left Wing Back,Ecuador,27,17/12/99,0,0,0.06,0.03,2,0,17,2,,0.08,0,0.12,1.13,0,0.12,1.04,0,0,0.09,0,0.18,3.13,-0.18,1.91,1.22,0.7,64,0.78,0,1.22,1.65,1.13,0.74,1.04,0.73,9.65,4.52,0,2,39.69,7.21,3.65,0.43,1.56,50,0.34,1.09,0.52,29,0.43,55,0.52,0,8.69,6.31,1.3,1.48,0.17,42.08,2.87,33,1.04,71,0.09,0,0.09,29.64,67,2.26,86,41,1.74,4.78,14,69,2,57.48,4.69,0.28,0.34,30.68,92,7.51,7.91,1.3,0.96,0.35,0.35,1.83,2.78,0,67,1.48,27,0.43,17,67,15,15,65,20,21.68,18.39,0.88,100,-3.29,19.1,18.35,0,0,0,0,0,,0,0,,0,0,0,0,0,0,33,7,5.24,35,0.07,0.13,0.02,-0.06,,0.17
Miguel Perea,Mushuc Runa,Liga Pro,2026,786,Left Midfielder,Ecuador,27,17/12/99,0,0,0.03,0.02,1.15,0,30,1,,0.01,0.11,0.18,1.37,0.11,0.13,0.92,0,0.04,0.46,0.11,0.2,2.52,-0.09,1.95,1.15,0.8,59,0.46,0,2.29,2.75,0.11,0.13,0.46,0.31,8.13,3.21,0.01,2.18,52.81,5.84,2.86,0.34,0.46,75,0.5,0.63,0.46,50,0.11,40,0.46,0,7.33,7.4,1.72,2.41,0.8,55.48,4.12,56,1.49,62,0,0,0,25.32,63,2.75,85,44,0.92,5.73,18,63,0,64.47,3.67,0.26,0.32,27.27,84,7.26,8.48,2.64,1.72,0.92,0.11,0.8,2.52,0.11,39,1.6,33,0.11,16,71,13,18,68,15,23.24,18.47,0.96,93,-4.76,22.35,17.19,0,0,0,0,0,,0,0,,0,0,0,0,0,0,33,8,5.45,39,0.18,0.07,0.01,-0.04,,0.23
Miler Bolaños,Guayaquil City,Liga Pro,2026,1038,Right Wing,Ecuador,36,31/05/90,0.26,0.26,0.09,0.04,2.08,13,33,2,,0.1,0.43,0.2,1.47,0.26,0.16,1.21,0.17,0.04,0.26,0.69,0.29,3.55,0.41,1.56,0.87,0.69,56,2.25,0,2.08,2.25,0.43,0.44,0.35,0.35,11.96,5.81,0,3.38,55.07,5.46,3.12,0.87,1.3,56,0.96,1.4,0.87,30,0.69,25,0.17,0,10.23,12.12,2.86,3.21,1.04,56.45,6.59,64,2.86,89,0.35,0,0,47.33,79,2.95,9,65,0.69,4.16,17,76,-3,58.1,5.55,0.27,0.39,46.55,92,4.12,15.52,2.25,1.73,0.52,0.35,3.64,5.37,0.09,19,0.87,48,0.52,16,68,17,20,64,16,17.96,15.77,0.99,102,-2.19,17.86,16.17,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,9,5.05,56,0.1,0.06,0.01,-0.01,,0.17
Milton Céliz,Barcelona,Liga Pro,2026,942,Right Defensive Midfielder,Argentina,34,24/07/92,0.1,0.1,0.11,0.06,1.81,5,26,3,,0.16,0.1,0.05,0.76,0.1,0.05,0.76,0,0,0,0.19,0.15,2.58,0.04,1.15,0.48,0.67,42,2.2,0,1.43,2.01,0.57,0.5,1.24,0.86,17.38,8.02,0.02,6.02,42.85,7.45,3.53,1.62,2.2,59,1.54,2.03,1.81,31,1.15,57,2.58,0.1,13.94,12.52,4.49,3.92,1.34,45.61,5.63,40,2.2,56,0.1,0,0,32.28,75,2.29,26,63,1.72,3.15,20,70,-5,56.6,5.25,0.51,0.6,28.36,90,3.94,10.41,1.62,1.62,0,0.1,2.1,3.72,0.1,29,0.48,50,0.19,23,66,11,28,64,8,19.73,16.34,0.97,99,-3.39,19.12,16.15,0,0,0,0,0,,0,0,,0,0,0,0,0,0,22,7,5.81,41,0.04,0.04,-0.05,-0.02,,0.02
Nazareno Bazán,Mushuc Runa,Liga Pro,2026,331,Centre Forward,Argentina,27,07/03/99,0.27,0.27,0.33,0.12,2.72,10,10,7,,0.2,0,0.09,0.82,0,0.09,0.82,0,0,0,0.27,0.42,3.54,-0.15,0.27,0,0.27,0,0.82,0,0.82,2.18,0.27,0.16,1.09,1.23,13.88,5.99,0.03,4.9,61.82,3.26,2.99,1.09,1.36,100,0.89,1.05,0.82,,0,29,1.36,0,11.97,11.67,4.35,2.99,1.9,67.68,10.34,86,2.45,82,0,0,0,14.96,66,1.09,6,80,1.09,1.36,24,36,-30,58.5,2.18,0.28,0.55,13.06,85,3.89,5.17,0.54,0.54,0,0,4.35,4.9,0,0,0,,0.54,26,59,16,37,58,5,17.29,11.59,1.14,121,-5.7,19.78,13.98,0,0,0,0,0,,0,0,,0,0,0,0,0,0,31,9,3.24,27,-0.08,0.03,0.05,0.11,,0.1
Nestor David Caicedo Mina,Leones del Norte,Liga Pro,2026,528,Right Centre Forward,Ecuador,23,04/10/03,0.17,0.17,0.12,0.05,2.22,8,15,6,,0.05,0.17,0.05,0.68,0.17,0.05,0.68,0,0,0,0.34,0.17,2.9,0.17,1.02,0.68,0.34,67,1.53,0,1.53,2.9,0.17,0.17,0.34,0.4,14.15,5.46,0.01,3.75,55.92,4.43,3.07,0.34,0.51,50,0.17,0.34,1.19,0,0.34,22,1.36,0,12.79,8.85,3.24,2.73,1.53,56.91,9.03,71,2.22,81,0,0,0,12.61,72,0.68,20,67,0.68,0.68,35,78,6,61.38,2.22,0.13,0.27,15,84,6.34,4.6,0.34,0.34,0,0,4.26,4.6,0.17,0,0,,0.34,17,64,19,22,63,15,16.25,15.87,1.05,97,-0.38,17,15.46,0,0,0,0,0,,0,0,,0,0,0,0,0,0,31,9,2.45,22,-0.01,0.02,0,-0.06,,-0.04
Nicolás Leguizamón,Deportivo Cuenca,Liga Pro,2026,745,Centre Forward,Argentina,31,25/01/95,0.24,0.24,0.23,0.11,2.05,12,41,6,,0.33,0,0.06,1.33,0,0.06,1.33,0,0,0,0.24,0.3,3.38,-0.06,0.12,0.12,0,100,0.72,0,1.09,0.6,0.12,0.05,0.36,0.47,16.42,7.49,0.01,3.62,58.89,2.9,2.05,1.09,1.21,64,1.08,1.13,1.69,17,0.6,43,1.57,0,13.64,12.51,3.38,2.78,0.85,61.41,9.66,71,2.54,91,0.12,0,0,12.56,70,0.24,11,50,0.6,0.24,27,48,-21,57.44,1.57,0.17,0.37,9.78,90,5.85,3.74,0.36,0.36,0,0.12,3.74,4.1,0,0,0,0,0.48,15,66,20,10,71,19,15.61,14.04,1,107,-1.58,15.54,14.96,0,0,0,0,0,,0,0,,0,0,0,0,0,0,28,8,3.05,22,-0.04,0.05,0.06,-0.08,,-0.01
Nicolás Monserrat,Leones del Norte,Liga Pro,2026,2492,Centre Back,Argentina,30,07/09/96,0,0,0.02,0.07,0.25,0,14,0,,0,0,0.02,0.25,0,0.02,0.25,0,0,0,0,0.04,0.51,-0.04,0.36,0.32,0.04,90,0.18,0,0.11,0.29,1.19,0.96,5.78,4.63,6.57,2.89,0.07,4.51,21.25,9.53,0.9,1.08,2.27,71,0.99,1.96,0.61,68,0.43,66,1.95,0,4.87,4.44,2.27,0.79,0.4,27.03,0.69,14,0.32,41,0.29,0,0,33.22,83,6.07,19,65,6.54,8.56,10,74,-9,34.57,2.78,0.2,0.24,26.29,99,5.68,2.89,0.11,0.07,0.04,0.04,0.65,0.72,0.04,0,0.04,100,0.07,36,61,4,57,39,4,27.85,24.71,0.93,94,-3.14,25.97,23.24,0,0,0,0,0,,0,0,,0,0,0,0,0,0,19,8,3.91,29,0.06,0.07,0.06,-0.02,,0.16
Nixon Molina,Orense,Liga Pro,2026,511,Right Defensive Midfielder,Ecuador,33,25/03/93,0,0,0.11,0.07,1.59,0,33,1,,0.05,0.18,0.18,1.06,0.18,0.18,1.06,0,0,0,0.18,0.29,2.64,-0.11,1.06,0.35,0.7,33,2.29,0,1.94,1.59,1.76,1.84,1.41,1.43,16.04,6.87,0,7.05,40.24,12.34,5.99,1.59,3.35,53,1.82,3.66,1.41,27,1.41,67,1.76,0,13.04,15.54,5.11,2.82,1.41,42.83,4.93,38,1.59,56,0.18,0,0,57.63,79,4.23,26,57,2.11,6.7,21,79,0,52.27,7.23,0.26,0.55,51.81,94,5.17,13.39,1.41,1.41,0,0.35,3.52,4.93,0.35,0,0,0,0.7,25,68,6,26,63,11,19.85,17.24,0.96,107,-2.61,19.11,18.4,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,10,5.22,37,0.08,0.14,0.01,-0.08,,0.15
Ober Medina,Delfin,Liga Pro,2026,1305,Left Centre Back,Ecuador,22,19/12/04,0,0,0.07,0.12,0.55,0,13,0,,0.01,0,0,0.07,0,0,0.07,0,0,0,0,0.07,0.62,-0.07,0.21,0.14,0.07,67,0.34,0,0.21,0.48,2.21,2.26,4.48,2.87,4.69,1.59,0.04,3.59,20.85,9.79,1.24,0.83,3.03,80,0.65,2.91,0.34,71,0.21,59,2.28,0,3.52,2.97,1.79,0.48,0.14,25.6,0.41,12,0.21,43,0,0,0,29.31,77,2.62,20,44,5.31,5.1,15,57,-20,32.29,1.38,0.22,0.23,20.48,97,5.64,1.45,0.21,0.21,0,0,1.03,1.24,0.07,0,0,,0.07,35,63,1,52,48,0,25.12,22.4,0.89,78,-2.71,22.27,17.53,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,6,1.6,14,0.05,0.07,0.03,-0.04,,0.1
Octavio Moscarelli,Manta FC,Liga Pro,2026,2600,Left Centre Back,Argentina,25,07/01/01,0.03,0.03,0.06,0.09,0.66,5,16,0,,0.05,0,0.02,0.17,0,0.02,0.17,0,0,0,0.03,0.07,0.83,-0.04,0.24,0.07,0.17,29,0.66,0,0.28,0.31,1.25,1.1,5.02,3.43,10.28,5.54,0.1,5.19,23.76,9.69,1.49,1.45,2.7,82,1.3,2.4,1.14,56,0.31,64,1.9,0.03,7.68,6.28,2.77,1.49,0.48,29.14,1.07,14,0.76,51,0.35,0,0,29.42,80,3.12,15,53,5.92,5.02,13,58,-22,33.08,1.42,0.14,0.19,22.57,98,4.39,1.42,0.21,0.1,0.1,0,1.28,1.38,0,33,0.07,33,0,28,69,3,37,59,5,24.77,24.07,0.92,96,-0.7,22.71,23.19,0,0,0,0,0,,0,0,,0,0,0,0,0,0,20,6,1.52,14,0.05,0.04,0.07,-0.02,,0.15
Orlando Jeampaul Herrera Martinez,Emelec,Liga Pro,2026,398,Right Back,Ecuador,22,22/01/04,0,0,0.01,0.06,0.23,0,0,0,,0,0,0.04,0.68,0,0.01,0.45,0,0.03,0.23,0,0.06,0.9,-0.06,0.68,0.68,0,100,0.68,0,1.36,1.36,0.9,0.84,1.58,1.22,20.8,11.3,0.06,7.01,30.35,7.23,2.71,1.81,2.71,80,1.4,2.24,1.13,33,0.45,73,2.49,0,17.86,12.44,5.65,3.16,1.36,33.98,3.39,19,1.36,43,0.23,0,0,26.67,74,2.71,20,52,2.03,4.75,15,62,-13,50.51,3.39,0.24,0.25,25.32,93,4.79,5.88,0.68,0.23,0.45,0,0.23,0.45,0,33,0.23,17,0,18,72,10,27,62,12,22.37,21.48,0.93,93,-0.89,20.79,19.98,0,0,0,0,0,,0,0,,0,0,0,0,0,0,29,9,4.48,33,0.09,0.06,-0.03,0,,0.12
Orlín Peter Quiñónez Ayoví,Libertad,Liga Pro,2026,839,Left Centre Back,Ecuador,32,07/07/94,0.11,0.11,0.01,0.03,0.43,25,75,0,,0.08,0,0.01,0.11,0,0.01,0.11,0,0,0,0.11,0.02,0.54,0.09,0.21,0.21,0,100,0.21,0,0.21,0.21,0.64,0.36,4.07,2.85,11.69,6.86,0.03,4.18,25.26,7.08,1.61,1.39,2.04,72,0.8,1.16,0.86,50,0.54,40,0.64,0,9.44,5.35,2.68,0.86,0.32,29.45,1.39,15,0.54,63,0.11,0,0,37.21,78,4.93,77,48,5.68,8.69,11,62,-16,38.2,3.97,0.44,0.45,31.42,99,4.34,4.5,0.43,0.43,0,0,0.32,0.75,0,50,0.21,40,0,42,55,3,43,52,5,26.71,32.3,0.89,81,5.59,23.85,26.32,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,8,4.06,28,0.11,0.04,0.06,0.03,,0.25
Oscar Arboleda,Leones del Norte,Liga Pro,2026,1134,Right Centre Midfielder,Ecuador,25,02/10/01,0.16,0.16,0.06,0.04,1.83,9,35,2,,0.1,0.16,0.12,1.91,0.08,0.1,1.43,0.08,0.02,0.48,0.32,0.18,3.73,0.13,2.06,1.11,0.95,54,1.27,0,1.27,2.46,0.4,0.34,0.71,0.54,14.29,6.59,0.02,5,47.75,6.59,3.81,1.75,2.14,73,1.5,1.83,0.95,38,0.64,52,1.27,0,11.59,9.32,3.81,3.41,1.43,50.52,5.87,51,2.54,74,0,0,0,35.65,78,3.89,86,60,1.35,5.8,24,75,-3,58.7,4.29,0.27,0.36,34.38,91,4.73,10.16,1.98,1.03,0.95,0.16,1.11,2.14,0.24,24,0.56,58,0.32,18,67,15,26,61,13,19.88,16.57,0.92,94,-3.32,18.2,15.61,0,0,0,0,0,,0,0,,0,0,0,0,0,0,24,9,5.08,46,0.06,0.03,0.01,0.02,,0.12
Oscar Esteban Quiñonez Mendoza,Orense,Liga Pro,2026,1773,Left Centre Back,Ecuador,25,18/02/01,0.05,0.05,0.04,0.07,0.61,8,17,0,,0.06,0.05,0.01,0.2,0.05,0.01,0.2,0,0,0,0.1,0.05,0.81,0.05,0.46,0.41,0.05,89,0.86,0,0.51,0.41,1.12,1.02,3.76,3.68,11.67,5.84,0.05,5.99,24.02,11.11,1.78,1.73,2.84,92,1.99,3.01,1.01,67,0.15,58,1.52,0,8.98,9.91,4.11,1.67,0.56,28.32,0.86,10,0.3,18,0.51,0,0.05,38.16,82,2.28,87,45,4.21,4.62,14,78,-3,38.28,3.15,0.24,0.25,30.4,97,5.84,3.55,0.1,0.1,0,0.1,1.32,1.42,0.05,0,0.05,20,0.1,33,65,2,39,60,1,21.99,21.17,0.92,95,-0.82,20.24,20.05,0,0,0,0,0,,0,0,,0,0,0,0,0,0,22,10,2.97,24,0.09,0.07,0.03,-0.01,,0.18
Pablo Mancilla,Guayaquil City,Liga Pro,2026,1349,Left Wing Back,Ecuador,34,31/08/92,0.07,0.07,0.01,0.04,0.27,25,25,0,,0.01,0,0.01,0.33,0,0.01,0.27,0,0,0.07,0.07,0.02,0.6,0.04,0.4,0.2,0.2,50,1.27,0,0.67,0.73,1.53,1.76,1.6,1.87,8.67,3.53,0.01,3.13,37.97,5.4,1.67,1.07,2.6,76,1.14,2.91,1.13,70,0.33,30,0.47,0,6.47,7.58,1.67,1.8,0.47,43.27,2.93,45,1.4,78,0.13,0,0,27.88,86,1.87,21,56,2.07,2.87,15,80,-6,48.1,2.93,0.23,0.29,24.54,96,3.18,5.14,0.47,0.27,0.2,0,0.47,0.73,0.07,14,0.07,33,0,19,64,17,23,60,17,18.9,17.37,0.96,96,-1.53,18.06,16.6,0,0,0,0,0,,0,0,,0,0,0,0,0,0,20,10,2.02,22,0.05,0.03,-0.01,-0.01,,0.06
Pablo Matías González Maciel,Guayaquil City,Liga Pro,2026,2033,Right Attacking Midfielder,Uruguay,30,12/09/96,0.13,0.09,0.08,0.06,1.42,6,34,1,100,0.08,0.04,0.11,1.28,0,0.05,0.89,0.04,0.05,0.4,0.13,0.19,2.7,-0.05,1.15,0.58,0.58,50,1.99,0,1.28,1.42,0.27,0.37,0.22,0.32,16.65,8.59,0,4.16,52.98,5.4,2.61,0.62,0.89,54,0.84,1.21,1.02,8,0.53,16,0.13,0,15.01,18.05,3.63,4.21,1.24,54.01,8.72,58,3.28,78,0.04,0,0,44.23,85,4.03,84,71,0.84,5.05,18,79,-6,54.91,5.53,0.24,0.3,40.06,94,4.93,11.38,1.55,0.97,0.58,0.04,1.24,2.21,0.13,14,0.27,23,0.18,14,67,20,20,59,21,19.75,17.88,0.98,104,-1.87,19.27,18.54,0,0,0,0,0,,0,0,,0,0,0,0,0,0,17,8,4.72,48,0.03,0.05,0.01,-0.02,,0.07
Patricio Boolsen,Deportivo Cuenca,Liga Pro,2026,2081,Right Centre Back,Argentina,28,27/01/98,0.04,0.04,0.04,0.11,0.39,11,33,0,,0.05,0,0,0.22,0,0,0.22,0,0,0,0.04,0.04,0.61,0,0.17,0.13,0.04,75,0.48,0,0.04,0.35,0.56,0.55,4.5,4.31,8.22,3.85,0.05,4.5,22.24,6.49,1.04,1.12,1.69,74,1.18,1.73,0.65,25,0.39,70,1.73,0.09,6.44,6.21,3.11,0.69,0.39,26.38,0.43,7,0.22,31,0.13,0,0.09,43.25,87,4.24,13,58,5.36,6.49,8,70,-17,35.32,1.95,0.16,0.16,37.2,99,4.68,2.34,0.09,0.09,0,0,0.99,1.08,0,50,0.04,50,0.09,25,73,2,48,50,2,25.02,26.95,0.93,95,1.94,23.16,25.73,0,0,0,0,0,,0,0,,0,0,0,0,0,0,14,6,3.02,21,0.02,0.03,0.07,-0.03,,0.1
