Name,Team,Competition,Season,Minutes,Primary Position,Nationality,Age,Date of Birth,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length,Goals Conceded,PSxG Faced,GSAA,Save%,xSv%,Shot Stopping%,xG Faced,Shots Faced,Shots Faced OT%,All Shots Faced,Positioning Error,Penalties Faced,Penalties Conceded,GK Aggressive Dist.,Claims%,Pass into Danger%,Pass into Pressure%,Positive Outcome,Positive Outcome%,Pass OBV,D&C OBV,DA OBV,Shot OBV,Goalkeeper OBV,OBV
Thijs Kraaijeveld,Feyenoord,Eredivisie,2025/2026,331,Right Centre Back,Netherlands,19,02/05/07,0,0,0.02,0.04,0.54,0,0,1,,0,0,0.08,1.09,0,0.08,1.09,0,0,0,0,0.1,1.63,-0.1,0,0,0,,0.54,0,0.82,1.09,0.82,0.72,3.53,3.26,16.85,8.43,0.1,6.25,32.51,1.63,8.43,2.45,3.26,75,2.58,3.29,0.54,40,0.82,73,2.17,0,13.86,13.18,4.08,3.53,1.63,40.32,4.08,29,1.36,38,0.27,0,0,39.95,86,3.26,12,63,4.35,4.35,20,81,-5,43.58,4.62,0.44,0.53,33.43,99,7.44,6.52,0.54,0.54,0,0.27,0.54,1.09,0,0,0,,0,23,75,3,25,75,0,20.43,18.88,0.93,88,-1.55,18.94,16.65,0,0,0,0,0,,0,0,,0,0,0,0,0,0,22,9,6.93,39,0,0.2,0.08,-0.02,,0.27
Emil Hansson,Excelsior,Eredivisie,2025/2026,324,Left Wing,Sweden,27,14/06/98,0.28,0.28,0.04,0.03,1.11,25,50,2,,0.29,0,0.05,0.83,0,0.01,0.28,0,0.04,0.55,0.28,0.08,1.94,0.19,2.77,1.66,1.11,60,0,0,1.11,2.77,0,0,0.55,0.55,25.8,10.82,0,6.38,50.87,3.88,6.66,1.39,1.39,50,1.3,1.3,0.83,38,1.39,0,0,0,23.58,21.72,5.83,4.16,1.39,52.71,12.21,52,1.94,47,0.28,0,0,29.69,67,1.66,5,35,0.55,4.72,20,54,-13,61.37,3.05,0.41,0.41,30.52,91,7.49,8.32,2.5,1.11,1.39,0.55,3.61,4.72,0,0,0,0,0.83,13,70,17,27,50,23,17.93,10.76,0.86,120,-7.17,15.48,12.93,0,0,0,0,0,,0,0,,0,0,0,0,0,0,24,7,6.08,55,0.04,0.12,0.01,0.12,,0.3
Stefan Mitrović,Excelsior,Eredivisie,2025/2026,308,Right Wing,Serbia,23,14/08/02,0,0,0.12,0.06,2.04,0,29,4,,0.02,0,0.01,0.29,0,0.01,0.29,0,0,0,0,0.13,2.34,-0.13,1.46,0.88,0.58,60,2.04,0,1.17,2.92,0.29,0.28,0,0,33.59,14.9,0,10.81,44.77,3.21,6.72,1.46,1.75,50,1.01,1.28,1.75,17,1.46,30,0.88,0,30.67,22.9,8.76,5.84,2.34,44.72,11.1,36,4.09,70,0,0,0,25.7,65,0.88,16,27,0.58,2.63,24,43,-22,57.65,3.21,0.37,0.42,29.21,87,9.5,7.01,1.17,1.17,0,0.58,3.21,4.38,0,25,0.58,17,0.58,19,67,14,25,58,17,18.48,13.6,0.94,85,-4.88,17.31,11.52,0,0,0,0,0,,0,0,,0,0,0,0,0,0,35,7,5.23,36,-0.03,0.2,-0.02,-0.14,,0.01
Vito van Crooij,NEC,Eredivisie,2025/2026,306,Left Centre Midfielder,Netherlands,30,28/01/96,0.29,0.29,0.49,0.21,2.35,13,63,4,,0.48,0,0.14,0.88,0,0.14,0.88,0,0,0,0.29,0.63,3.23,-0.33,0.88,0.59,0.29,67,1.18,0.29,0.88,0.88,0,0,1.47,2.4,16.75,7.64,0.03,3.82,57.19,5,7.35,0.59,0.59,67,0.85,0.85,1.47,,0.29,59,2.94,0.29,14.7,20.95,3.23,2.94,0.59,61.35,10.87,74,2.94,100,0,0,0,27.04,69,2.06,28,54,2.06,3.23,18,47,-21,58.18,4.41,1.23,1.5,18.52,90,3.81,9.11,0.59,0.29,0.29,0.59,7.35,7.64,0,0,0.29,13,0.59,13,75,12,13,77,10,18.16,15.22,0.98,116,-2.94,17.72,17.71,0,0,0,0,0,,0,0,,0,0,0,0,0,0,37,11,3.7,22,0,0.22,0.03,0.03,,0.28
Myron Boadu,PSV Eindhoven,Eredivisie,2025/2026,304,Centre Forward,Netherlands,25,13/01/01,0.59,0.59,0.89,0.27,3.25,18,45,6,,0.54,0,0.06,0.89,0,0.06,0.89,0,0,0,0.59,0.95,4.14,-0.36,1.48,0.89,0.59,60,1.48,0,2.07,2.07,0,0,0,0,20.4,10.05,0,6.5,66.38,3.55,4.43,1.18,1.18,100,2.01,2.01,1.77,,0,38,2.36,0,17.44,26.21,5.62,3.84,1.18,66.81,13.6,78,3.25,85,0,0,0,13.01,74,0.3,21,33,0,0.89,36,72,-2,59.33,1.77,0.29,1.05,13.6,83,5.35,5.32,0.3,0.3,0,0.59,8.28,8.57,0,0,0,0,0.89,14,50,36,22,56,22,15.96,14.88,0.98,105,-1.08,15.69,15.55,0,0,0,0,0,,0,0,,0,0,0,0,0,0,32,14,5.41,21,-0.03,0.05,0,-0.2,,-0.18
Miliano Jonathans,FC Utrecht,Eredivisie,2025/2026,302,Right Midfielder,Indonesia,22,04/04/04,0,0,0.13,0.06,2.09,0,14,2,,0.13,0.3,0.08,1.49,0.3,0.08,1.49,0,0,0,0.3,0.21,3.58,0.09,2.68,1.19,1.49,44,0.6,0,2.68,3.88,0,0,1.49,1.36,22.96,8.35,0,5.07,50.5,5.07,9.25,0.6,0.6,100,0.78,0.78,0.89,100,0,63,1.49,0,21.47,22.51,4.47,5.67,1.19,53.14,11.93,56,3.88,68,0,0,0,30.72,71,1.79,83,46,2.39,2.98,35,72,1,61.09,5.07,0.7,0.79,31.32,82,5.9,11.33,0.6,0.6,0,0.3,5.07,5.67,0,50,0.89,38,0.89,17,60,23,16,53,32,19.7,17.57,0.88,95,-2.13,17.28,16.77,0,0,0,0,0,,0,0,,0,0,0,0,0,0,36,11,6.89,41,0.02,0.11,-0.02,-0.02,,0.09
Juninho Bacuna,FC Volendam,Eredivisie,2025/2026,296,Centre Forward,Curaçao,28,06/08/97,0,0,0.23,0.08,2.73,0,22,2,,0,0,0.02,0.61,0,0.01,0.3,0,0.01,0.3,0,0.25,3.34,-0.25,2.43,1.52,0.91,63,1.82,0,0.91,2.13,0.91,0.7,2.13,1.85,25.51,10.63,0,3.95,48.26,5.47,10.02,1.52,2.43,83,1.18,1.88,2.73,50,0.3,50,3.95,0,21.26,16.02,3.34,3.95,0,51.42,10.33,49,2.73,69,0,0,0,33.41,66,3.64,23,39,3.04,8.5,24,61,-5,53.88,4.86,0.65,0.71,28.85,94,6.27,10.33,0.3,0.3,0,0.61,4.86,5.16,0,0,0.3,25,0.91,22,66,13,29,65,6,24.75,16.09,0.84,100,-8.65,20.91,16.11,0,0,0,0,0,,0,0,,0,0,0,0,0,0,30,5,5.44,39,0,0.15,0.02,-0.1,,0.07
Stefán Ingi Sigurðarson,Go Ahead Eagles,Eredivisie,2025/2026,289,Centre Forward,Iceland,25,26/01/01,0.62,0.62,0.68,0.17,4.05,15,38,8,,0.77,0,0,0,0,0,0,0,0,0,0.62,0.68,4.05,-0.05,0.31,0.31,0,100,1.25,0,1.56,1.56,0.31,0.42,1.87,1.56,24.31,11.84,0,7.17,63.49,2.18,3.74,0.94,1.25,100,0.89,1.3,0.62,100,0,42,3.12,0,22.75,22.81,6.55,2.18,0.62,68.58,20.57,90,2.18,100,0,0,0,16.52,61,0.31,67,100,1.87,0.31,39,50,-11,55.34,0.31,0.4,0.76,11.53,92,4.18,2.18,0.31,0.31,0,0,9.35,9.66,0,0,0,0,0.62,11,71,18,0,86,14,14.46,14.57,1.06,96,0.1,15.29,14.04,0,0,0,0,0,,0,0,,0,0,0,0,0,0,43,7,2.09,14,-0.12,0.01,0,-0.13,,-0.24
Sören Tengstedt,Go Ahead Eagles,Eredivisie,2025/2026,275,Right Wing,Denmark,25,29/06/00,0.65,0.65,0.24,0.1,2.29,29,29,4,,0.34,0,0.07,0.98,0,0.07,0.98,0,0,0,0.65,0.3,3.27,0.35,2.29,1.64,0.65,71,2.29,0,2.29,3.93,0.33,0.25,0.65,0.88,18.99,6.87,0,7.2,55.9,3.27,5.56,1.64,1.96,83,1.42,1.68,0.98,100,0.33,13,0.33,0,16.37,14.57,5.89,5.89,2.29,57.23,11.13,68,5.24,89,0.33,0,0,23.24,82,1.64,82,71,0.65,2.29,18,69,-13,62.09,3.93,0.68,0.91,24.88,88,5.42,9.82,0,0,0,0,5.89,5.89,0,,0,,0.65,11,64,25,13,57,30,17.79,13,1,110,-4.8,17.82,14.36,0,0,0,0,0,,0,0,,0,0,0,0,0,0,23,14,4.16,28,-0.05,0.07,0.01,0.05,,0.08
Raheem Sterling,Feyenoord,Eredivisie,2025/2026,273,Left Wing,England,31,07/12/94,0,0,0.12,0.09,1.32,0,50,2,,0.57,0.33,0.17,0.99,0.33,0.17,0.99,0,0,0,0.33,0.29,2.31,0.04,2.31,0.99,1.32,43,3.29,0,5.93,4.28,0.33,0.27,0.33,0.39,12.85,4.61,0,3.95,48.71,3.29,3.62,1.32,1.65,100,1.41,1.68,1.98,100,0,33,0.33,0,10.21,11.81,3.29,2.96,0.66,49.88,5.27,52,2.64,89,0.33,0,0,25.36,78,0.33,15,100,0.66,0,30,75,-3,67.7,4.28,0.32,0.55,29.32,85,6.15,12.52,0.99,0.99,0,0,3.95,4.94,0.33,33,0.33,33,0.99,18,58,24,21,53,26,13.11,13.73,1.01,99,0.61,13.18,13.62,0,0,0,0,0,,0,0,,0,0,0,0,0,0,23,10,5.7,43,-0.04,0.07,-0.02,0.15,,0.17
Zidane Iqbal,FC Utrecht,Eredivisie,2025/2026,269,Left Defensive Midfielder,Iraq,23,26/04/03,0,0,0,,0,,,0,,0,0,0.03,0.33,0,0.03,0.33,0,0,0,0,0.03,0.33,-0.03,2.67,2.01,0.67,75,1.34,0,0.67,2.34,0.67,0.59,0,0,16.37,8.69,0.02,6.35,45.03,5.68,10.36,2.01,2.67,75,2.33,2.92,0.67,33,0.67,0,0,0,13.7,17.26,5.68,3.68,2.01,46.21,6.02,44,2.34,64,0.33,0,0,56.48,89,4.01,14,71,0.67,5.01,13,79,-10,51.82,9.69,0.7,0.7,57.14,95,4.09,15.71,1.67,1.67,0,0,0,1.67,0,0,0,,0,19,68,13,34,62,4,20.95,20.68,0.98,107,-0.27,20.43,22.11,0,0,0,0,0,,0,0,,0,0,0,0,0,0,20,11,6.15,49,0.11,0.09,0.03,,,0.23
Chris Kévin Nadje,Excelsior,Eredivisie,2025/2026,269,Right Defensive Midfielder,Côte d'Ivoire,24,13/08/01,0,0,0.05,0.03,1.34,0,0,1,,0,0,0.04,0.67,0,0.04,0.67,0,0,0,0,0.09,2.01,-0.09,4.02,2.68,1.34,67,2.01,0,2.01,1.34,1.67,1.86,1.34,1.49,19.09,9.38,0.06,6.03,37.03,5.36,10.72,1.34,3.01,67,1.74,3.6,1.67,0,0.67,60,2.01,0,16.41,15.46,5.02,3.35,1.34,37.98,5.36,33,1.34,40,0.67,0,0,37.51,78,2.34,8,54,1.34,4.35,21,71,-7,54.49,5.36,0.31,0.35,35.5,95,5.13,8.37,0.67,0.67,0,0,1.34,2.01,0,50,0.33,50,0.33,19,72,9,12,80,8,20.64,15.29,0.96,109,-5.35,19.74,16.68,0,0,0,0,0,,0,0,,0,0,0,0,0,0,22,6,3.68,28,-0.08,0.19,0.02,-0.05,,0.08
Amine Salama,NAC Breda,Eredivisie,2025/2026,268,Left Centre Forward,France,25,17/07/00,0,0,0.05,0.02,2.02,0,33,4,,0.02,0,0.14,2.02,0,0.14,2.02,0,0,0,0,0.19,4.03,-0.19,2.02,1.68,0.34,83,0,0,2.35,3.36,0,0,0,0,19.15,9.74,0,7.05,70.51,3.02,4.7,0.34,0.34,50,0.16,0.16,0.34,0,0.34,0,0,0,18.48,18.65,6.38,1.34,1.34,70.88,15.45,84,1.34,100,0,0,0,24.86,75,1.34,20,100,0.67,0.67,19,73,-1,71.47,5.04,0.31,0.38,27.88,87,8.88,13.77,1.01,1.01,0,0,9.41,10.41,0.34,67,1.01,50,2.35,11,71,18,12,68,20,16.49,16.93,1.04,122,0.45,17.07,20.69,0,0,0,0,0,,0,0,,0,0,0,0,0,0,33,16,5.85,33,-0.18,0.04,0,-0.05,,-0.19
Jizz Hornkamp,AZ Alkmaar,Eredivisie,2025/2026,264,Right Centre Forward,Netherlands,28,06/03/98,0,0,0.22,0.21,1.02,0,33,2,,0.29,0,0.06,1.02,0,0.06,1.02,0,0,0,0,0.28,2.04,-0.28,0.34,0,0.34,0,0.68,0,1.02,2.04,0,0,1.36,1.66,19.77,7.16,0,5.11,61.42,2.04,5.11,0.68,0.68,67,0.73,0.73,1.7,0,0.34,47,2.73,0,17.38,15.77,4.09,4.77,1.36,67.43,15.34,88,4.77,100,0,0,0,23.86,62,0.34,10,17,2.04,1.36,38,56,-6,57.26,2.04,0.1,0.3,12.27,94,3.8,4.77,0.34,0.34,0,0.34,4.43,4.77,0,0,0,,0.34,13,82,6,14,79,7,16.11,14.03,0.9,103,-2.08,14.5,14.4,0,0,0,0,0,,0,0,,0,0,0,0,0,0,41,10,2.18,19,0.02,0,0.02,0.11,,0.16
Miliano Jonathans,Excelsior,Eredivisie,2025/2026,263,Right Wing,Indonesia,22,04/04/04,0.68,0.68,0.52,0.19,2.74,25,50,4,,0.68,0,0.05,0.68,0,0.03,0.34,0,0.01,0.34,0.68,0.57,3.42,0.11,2.05,1.37,0.68,67,3.08,0,2.05,2.74,0,0,0.68,0.47,25.3,10.6,0,4.45,50.74,4.1,8.55,1.71,1.71,63,1.36,1.36,1.71,0,1.03,43,1.03,0,21.88,19.36,3.42,5.13,0.34,51.37,10.6,48,3.76,73,0.34,0,0,27.36,71,2.39,94,58,1.71,3.08,25,57,-14,59.13,3.08,0.8,0.88,24.96,90,7.27,8.21,1.03,0.68,0.34,0.34,3.76,4.45,0,33,0.34,33,0.34,11,71,18,13,50,38,20.71,18.34,0.98,102,-2.37,20.39,18.68,0,0,0,0,0,,0,0,,0,0,0,0,0,0,35,10,4.17,31,0.08,0.14,0.01,0.26,,0.49
Finn Stokkers,Go Ahead Eagles,Eredivisie,2025/2026,261,Centre Forward,Netherlands,30,17/04/96,0.34,0.34,0.28,0.16,1.72,20,20,3,,0.34,0,0.17,1.03,0,0.17,1.03,0,0,0,0.34,0.45,2.76,-0.11,1.03,0.69,0.34,67,0.69,0,0.69,2.41,0,0,1.03,0.96,19.64,7.58,0,3.79,59.7,3.1,6.55,0,0,,0,0,2.07,,0,23,2.07,0,17.57,16.04,3.79,1.72,0.34,60.7,12.4,71,1.38,80,0.34,0,0,20.33,58,0.34,14,33,1.03,1.03,33,50,-8,59.97,1.72,0.73,0.91,17.22,88,5.52,5.51,1.03,1.03,0,1.03,6.2,7.23,0,0,0.34,33,1.38,15,72,13,13,69,19,15.51,11.32,0.91,116,-4.19,14.17,13.14,0,0,0,0,0,,0,0,,0,0,0,0,0,0,50,10,5.55,31,0.1,0.07,0.02,0.13,,0.31
Dion Malone,Telstar,Eredivisie,2025/2026,254,Centre Back,Suriname,37,12/02/89,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.35,0,0.35,0.71,0.71,0.7,3.9,2.28,12.42,5.68,0.06,5.68,26.92,1.06,8.16,1.06,1.77,100,0.89,1.58,0.71,100,0,63,1.77,0.35,10.64,9.49,3.55,2.48,1.06,31.87,1.77,17,0.71,29,0,0,0,22.71,87,1.06,8,43,4.26,2.13,15,80,-7,38.03,1.06,0.1,0.1,17.74,96,5.96,1.42,0,0,0,0,0.35,0.35,0,,0,,0,30,61,9,50,50,0,20.71,17.84,0.94,85,-2.87,19.44,15.09,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,9,1.45,11,0.02,0,0.11,,,0.13
Naci Ünüvar,Twente,Eredivisie,2025/2026,234,Left Wing,Turkey,22,12/06/03,0.77,0.77,0.7,0.26,2.69,29,43,4,,0.83,0,0.21,1.92,0,0.21,1.92,0,0,0,0.77,0.92,4.61,-0.15,2.3,1.54,0.77,67,1.54,0,3.07,3.84,0.38,0.57,1.15,1.43,19.96,6.14,0,1.54,55.17,3.45,6.14,1.54,1.92,80,1.78,2.35,3.45,50,0.38,50,0.38,0,14.97,18.19,1.15,4.61,0,58.29,9.6,64,3.45,75,0.77,0,0,28.02,71,2.3,15,46,1.15,4.99,18,71,1,64.59,6.91,1,1.5,33.78,83,6.86,13.82,4.99,4.99,0,0,6.91,11.9,0,15,1.15,38,0.77,19,72,9,28,67,6,20.99,11.49,0.92,107,-9.51,19.33,12.28,0,0,0,0,0,,0,0,,0,0,0,0,0,0,24,13,8.56,36,0.2,0.08,-0.02,0.39,,0.64
Mats Seuntjens,FC Groningen,Eredivisie,2025/2026,231,Centre Attacking Midfielder,Netherlands,34,16/04/92,0.39,0.39,0.28,0.08,3.51,11,56,4,,0.35,0,0.19,2.34,0,0.09,1.17,0,0.1,1.17,0.39,0.47,5.85,-0.08,0,0,0,,0.39,0,1.95,1.17,0,0,1.17,0.86,14.04,2.34,0,3.9,53.84,7.02,7.8,0.78,0.78,33,0.47,0.47,2.34,20,1.56,50,1.17,0,10.92,10.4,2.34,4.68,1.56,59.21,8.19,75,3.9,83,0,0,0,33.54,56,3.12,2,40,1.56,7.41,14,73,17,64.91,1.95,0.78,0.94,29.25,91,3.66,10.92,3.12,1.56,1.56,0,5.07,6.63,0,13,0.39,9,0.39,20,69,11,21,68,11,22.13,17.52,0.89,100,-4.62,19.7,17.48,0,0,0,0,0,,0,0,,0,0,0,0,0,0,33,4,7.8,36,0.23,0.19,0.03,-0.04,,0.41
Benjamin Pauwels,FC Volendam,Eredivisie,2025/2026,228,Left Wing,Belgium,21,28/10/04,0,0,0.18,0.05,3.55,0,22,6,,0.03,0,0.13,1.58,0,0.13,1.58,0,0,0,0,0.31,5.13,-0.31,3.16,1.97,1.18,63,1.58,0,2.37,3.16,0.39,0.13,0.39,0.13,11.05,5.52,0,3.55,50.25,3.55,7.1,1.58,1.97,80,1.28,1.4,0.39,50,0.39,0,0,0,9.07,5.92,1.97,1.18,0.39,53.62,5.13,57,0.79,67,0,0,0,25.64,76,1.18,16,60,0.79,1.58,25,71,-6,61.33,5.52,0.31,0.39,29.98,91,8.62,10.26,0.39,0.39,0,0.39,5.52,5.92,0.39,100,0.79,40,1.18,7,66,27,12,46,42,17.13,14.18,0.93,86,-2.96,15.95,12.17,0,0,0,0,0,,0,0,,0,0,0,0,0,0,18,7,3.75,32,0.01,0.24,0,-0.09,,0.16
Pepijn Reulen,NAC Breda,Eredivisie,2025/2026,227,Left Centre Forward,Netherlands,17,31/05/08,0.4,0.4,0.14,0.09,1.59,25,50,4,,0.28,0,0.07,1.19,0,0.07,1.19,0,0,0,0.4,0.21,2.78,0.19,0.79,0.79,0,100,0,0,1.59,2.38,0,0,1.59,0.88,31.72,13.48,0,4.76,60.45,1.98,3.97,1.98,1.98,63,1.42,1.42,1.98,0,1.19,44,1.59,0,27.76,21,4.76,4.76,0.79,62.94,19.43,70,3.97,83,0.4,0,0,13.48,56,0.4,13,33,1.98,0.79,25,33,-22,62.46,1.59,0.19,0.35,10.71,74,4.77,3.57,0.4,0.4,0,0,3.97,4.36,0,0,0,,0.79,17,67,17,11,67,22,16.41,16.23,0.94,57,-0.18,15.45,9.19,0,0,0,0,0,,0,0,,0,0,0,0,0,0,44,11,2.82,14,-0.04,0.03,0.02,0.09,,0.09
Luca Oyen,SC Heerenveen,Eredivisie,2025/2026,224,Left Wing,Belgium,23,13/03/03,0,0,0.25,0.07,3.61,0,11,6,,0.07,0,0.09,1.2,0,0.09,1.2,0,0,0,0,0.34,4.82,-0.34,2.41,1.2,1.2,50,0,0,4.41,5.22,0.8,1.09,0,0,26.49,12.84,0,5.62,57.54,4.41,7.22,0.8,1.61,67,0.66,1.75,1.2,50,0.4,25,0.4,0,24.88,17.83,5.22,8.43,1.61,57.65,15.65,63,8.03,95,0,0,0,25.69,73,1.2,6,60,0,2.01,16,91,18,63.37,2.01,0.45,0.58,32.11,83,6.78,10.03,0.4,0.4,0,0.8,6.02,6.42,0,0,0.8,33,1.2,18,63,19,16,68,16,17.12,12.69,0.89,94,-4.43,15.3,11.93,0,0,0,0,0,,0,0,,0,0,0,0,0,0,19,4,4.74,31,0.11,0.17,0,-0.28,,0.01
Stijn Middendorp,Excelsior,Eredivisie,2025/2026,224,Left Defensive Midfielder,Netherlands,22,11/02/04,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8,0,100,0.8,0,1.61,0.8,1.61,1.03,1.61,1.3,30.97,15.28,0.02,10.46,46.92,4.02,9.25,1.61,3.22,67,1.04,2.07,1.61,67,0.8,80,1.61,0,27.75,18.46,7.64,8.85,3.22,50.82,14.48,52,4.42,50,0,0,0.4,23.73,72,2.01,12,63,2.41,2.41,18,45,-26,45.95,0.8,0.37,0.37,19.3,85,4,3.22,0,0,0,0,0.8,0.8,0,,0,0,0,25,58,17,13,75,13,21.3,22.35,0.9,77,1.05,19.11,17.16,0,0,0,0,0,,0,0,,0,0,0,0,0,0,22,3,1.69,16,-0.04,-0.01,0.03,,,-0.02
Jaden Fernando Slory,Feyenoord,Eredivisie,2025/2026,221,Right Wing,Netherlands,21,08/05/05,0,0,0.06,0.05,1.22,0,0,2,,0,0,0.12,2.03,0,0.11,1.63,0,0.02,0.41,0,0.18,3.25,-0.18,2.84,1.63,1.22,57,0.81,0,3.25,3.25,0.81,1.18,0.41,0.36,30.89,13.82,0,7.32,53.5,2.84,5.69,3.25,4.06,73,3.56,4.74,1.63,67,1.22,50,0.81,0,26.82,29.89,6.91,5.28,0.81,52.82,14.63,55,3.25,62,0.41,0,0,27.64,76,0.41,14,20,0.41,2.03,24,82,7,70.14,1.63,1.14,1.21,32.92,81,7.74,14.22,3.25,2.84,0.41,1.22,7.32,10.16,0,38,2.03,42,2.44,17,64,19,14,60,26,17.52,13.39,0.88,102,-4.13,15.43,13.72,0,0,0,0,0,,0,0,,0,0,0,0,0,0,27,11,7.68,38,0.11,0.16,-0.15,-0.05,,0.07
Takehiro Tomiyasu,Ajax,Eredivisie,2025/2026,218,Left Back,Japan,27,04/11/98,0,0,0.01,0.03,0.41,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.01,0.41,-0.01,1.24,0.83,0.41,67,0.83,0,1.24,1.24,2.48,2.73,2.9,2.9,15.3,4.14,0,7.03,32.11,3.31,12.41,2.9,5.38,78,3.11,5.84,0.41,60,0.83,100,2.48,0,11.99,12.39,4.55,3.31,0.83,36.1,3.72,31,2.48,75,0,0,0,45.5,80,3.31,30,62,3.72,4.55,21,89,9,44.75,3.72,0.69,0.69,34.74,98,4.44,6.2,0.41,0.41,0,0,0.41,0.83,0,0,0,0,0,26,61,13,27,53,20,19.32,20.3,0.93,95,0.98,18.06,19.37,0,0,0,0,0,,0,0,,0,0,0,0,0,0,23,13,2.69,23,0.09,0.07,0.06,-0.01,,0.2
Vito van Crooij,Sparta Rotterdam,Eredivisie,2025/2026,217,Centre Attacking Midfielder,Netherlands,30,28/01/96,0,0,0.01,0.02,0.41,0,100,1,,0.01,0.41,0.17,1.66,0,0.06,0.41,0.41,0.11,1.24,0.41,0.18,2.07,0.23,0.41,0,0.41,0,0.41,0,0.41,2.07,0.41,0.28,0.41,0.42,21.14,11.19,0.06,5.39,51.81,4.56,8.29,0.83,1.24,40,0.84,1.12,1.24,0,1.24,33,0.41,0,19.07,16.95,5.39,3.73,1.66,53.5,10.78,57,2.49,67,0.41,0,0,22.8,67,3.32,22,38,1.24,7.88,14,73,6,58.88,5.8,0.32,0.32,16.17,92,6.04,7.05,2.9,0.41,2.49,0,1.24,1.66,0,14,0.41,17,0,15,74,10,35,59,6,24.8,20.97,0.91,79,-3.83,22.54,16.62,0,0,0,0,0,,0,0,,0,0,0,0,0,0,28,3,6.34,41,0.05,0.05,0.06,0,,0.15
Terence Kongolo,NAC Breda,Eredivisie,2025/2026,215,Left Centre Back,Netherlands,32,13/02/94,0,0,0,,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0.42,0,100,1.25,0,0.42,0,0,0,5.85,4.33,12.13,5.85,0,4.6,21.71,2.51,8.78,3.34,3.34,80,2.3,2.3,0.84,86,0.84,62,3.34,0,7.94,5.54,3.34,0.84,0.42,26.07,1.25,16,0.84,100,0,0,0,25.92,78,0.84,77,20,6.27,3.76,13,63,-15,33.09,0.42,0.21,0.21,17.98,98,5.56,1.25,0,0,0,0.42,0.84,0.84,0,,0,,0.42,37,60,3,67,0,33,22.49,19.67,0.87,66,-2.83,19.46,13.04,0,0,0,0,0,,0,0,,0,0,0,0,0,0,19,10,2.09,22,-0.04,0.03,0.08,,,0.07
Maxim Dekker,AZ Alkmaar,Eredivisie,2025/2026,212,Left Centre Back,Netherlands,22,20/04/04,0,0,0.04,0.1,0.42,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.04,0.42,-0.04,0.42,0.42,0,100,0,0,0.85,0,0,0,1.27,1.25,8.92,3.4,0.02,2.55,32.82,3.82,12.74,0.85,0.85,100,0.82,0.82,0,100,0,40,1.7,0,8.07,8.14,1.7,2.55,1.27,41.91,2.97,37,2.12,83,0,0,0,46.71,86,4.25,93,67,2.12,5.52,16,61,-25,36.07,2.55,0.51,0.51,37.37,99,4.8,4.67,0,0,0,0,0.85,0.85,0,,0,,0,24,69,7,27,55,18,20.84,17.08,0.97,97,-3.76,20.25,16.61,0,0,0,0,0,,0,0,,0,0,0,0,0,0,15,4,2.8,21,-0.01,0.09,0.04,-0.01,,0.11
