Name,Team,Competition,Season,Minutes,Primary Position,Nationality,Age,Date of Birth,All Goals,NP Goals,xG,xG/Shot,Shots,Goal Conversion%,Shooting%,Shot Touch%,Penalty Conversion%,PSxG,Assists,xG Assisted,Key Passes,OP Assists,OP xG Assisted,OP Key Passes,SP Assists,SP xG Assisted,SP Key Passes,Scoring Contribution,xG & xG Assisted,Shots & Key Passes,O/U Performance,Dribbles,Successful Dribbles,Failed Dribbles,Dribble%,Fouls Won,Penalty Wins,Dispossessed,Turnovers,Interceptions,PAdj Interceptions,Clearances,PAdj Clearances,Defensive Actions,Aggressive Actions,Blocks/Shot,Defensive Regains,Average DA X,Ball Recov. F2,Ball Recoveries,Tackles,Tack&Int,Tack/DP%,PAdj Tackles,PAdj Tack&Int,Fouls,Dribbles Stopped%,Dribbled Past,Aerial Win%,Aerial Wins,Errors,Pressures,PAdj Pressures,Pressure Regains,Counterpressures,Counterpress Regains,Average Pressure X,Pressures F2,Pressures F2%,Counterpressures F2,Counterpressures F2%,Yellow Cards,2nd Yellows,Red Cards,OP Passes,Passing%,Long Balls,L/R Footedness%,Long Ball%,Pr. Long Balls,UPr. Long Balls,Passes Pressured%,Pr. Pass%,Pr. Pass% Dif.,Average Pass X,Deep Progressions,xGBuildup,xGChain,Carries,Carry%,Carry Length,OP F3 Passes,PintoB,OP Passes Into Box,SP PintoB,Passes Inside Box,Touches In Box,PinTin,Throughballs,Successful Box Cross%,Successful Crosses,Crossing%,Deep Completions,Pass Forward%,Pass Sideways%,Pass Backward%,F3 Pass Forward%,F3 Pass Sideways%,F3 Pass Backward%,Pass Length,Pr. Pass Length,Pass Length Ratio,Pr. Pass Length%,Pr. Pass Length Dif.,Succ. Pass Length,Succ.Pr. Pass Length,Goals Conceded,PSxG Faced,GSAA,Save%,xSv%,Shot Stopping%,xG Faced,Shots Faced,Shots Faced OT%,All Shots Faced,Positioning Error,Penalties Faced,Penalties Conceded,GK Aggressive Dist.,Claims%,Pass into Danger%,Pass into Pressure%,Positive Outcome,Positive Outcome%,Pass OBV,D&C OBV,DA OBV,Shot OBV,Goalkeeper OBV,OBV
Ramón González,Almirante Brown,Primera Nacional,2026,973,Right Wing,Argentina,24,29/03/02,0,0,0.09,0.05,1.76,0,11,3,,0.01,0,0.04,1.02,0,0.04,1.02,0,0,0,0,0.14,2.78,-0.14,0.93,0.56,0.37,60,1.48,0,1.57,2.04,0.56,0.58,1.11,0.68,18.69,7.59,0,4.9,52.39,9.25,5.37,1.2,1.76,76,1.05,1.63,1.85,40,0.37,47,2.5,0,15.63,13.79,4.07,4.53,1.3,55.93,9.16,59,3.24,71,0.56,0.09,0,25.81,57,0.93,14,43,1.48,1.76,29,55,-2,59.94,2.04,0.23,0.28,18.78,84,4.24,7.03,0.74,0.74,0,0.28,3.61,4.35,0,50,0.56,55,0.46,27,60,13,24,59,17,16.66,14.54,0.95,98,-2.11,15.81,14.19,0,0,0,0,0,,0,0,,0,0,0,0,0,0,43,15,3.6,29,0,0.05,0,-0.08,,-0.02
Raúl Chamorro,CA Racing Córdoba,Primera Nacional,2026,1652,Right Back,Argentina,27,15/04/99,0.05,0.05,0.01,0.03,0.49,11,44,1,,0.07,0.05,0.05,1.04,0.05,0.05,0.93,0,0,0.11,0.11,0.07,1.53,0.04,1.69,1.31,0.38,77,2.12,0.11,1.96,1.36,1.14,1.09,2.34,2.24,10.84,4.41,0.02,4.96,31.17,10.79,3.16,1.47,2.61,71,1.44,2.53,0.76,27,0.6,50,0.82,0,8.66,8.74,3.49,1.25,0.71,33.39,1.8,21,0.65,52,0.22,0,0,30.56,73,2.45,7,43,2.72,5.34,10,58,-14,52.24,4.41,0.22,0.24,29.91,90,5.56,8.06,0.98,0.6,0.38,0.22,0.93,1.53,0,39,0.54,29,0.22,34,58,9,28,68,5,21.13,17.43,0.89,97,-3.7,18.86,16.91,0,0,0,0,0,,0,0,,0,0,0,0,0,0,28,10,4.24,28,0.15,0.15,0.01,0.01,,0.31
Renso Danilo Ruiz Díaz,Argentino Agropecuario,Primera Nacional,2026,479,Right Midfielder,Argentina,23,14/04/03,0,0,0.07,0.03,2.45,0,15,3,,0.01,0,0.1,0.94,0,0.1,0.94,0,0,0,0,0.17,3.39,-0.17,1.13,0.94,0.19,83,1.5,0.19,3.39,1.32,0.56,0.37,0.75,0.66,15.42,8.46,0.01,3.01,49.63,9.78,6.21,0.94,1.5,63,0.89,1.27,2.82,0,0.56,40,1.13,0,11.66,9.52,2.82,3.01,0.94,52.26,6.39,55,2.63,88,0.38,0,0,27.08,56,1.88,6,42,1.32,3.95,19,50,-6,63.19,3.39,0.32,0.39,27.08,83,5.62,8.84,1.69,1.32,0.38,0,2.07,3.39,0,44,0.75,36,0,17,68,15,11,70,19,20.17,17.6,0.97,96,-2.58,19.47,16.98,0,0,0,0,0,,0,0,,0,0,0,0,0,0,32,5,7.26,45,0.1,0.16,-0.02,-0.07,,0.16
Renzo Jesús Reynaga Llarena,Patronato,Primera Nacional,2026,806,Right Centre Forward,Argentina,27,01/06/99,0.22,0,0.25,0.09,2.79,0,32,7,100,0.21,0,0.06,1,0,0.06,1,0,0,0,0,0.31,3.8,-0.31,1.67,1.23,0.45,73,1.56,0,2.57,3.57,0,0,0.89,0.8,15.52,5.25,0,2.9,64.73,5.25,3.35,0.56,0.56,100,0.61,0.61,1.79,,0,37,2.12,0,13.17,12.17,2.9,3.68,0.89,67.99,11.16,85,3.35,91,0.33,0,0,14.96,71,1.45,23,68,1.34,1.67,35,71,1,64.25,1.12,0.35,0.56,17.3,77,4.57,5.58,0.45,0.45,0,0.67,6.03,6.47,0,0,0.33,60,0.78,14,70,17,14,68,18,19.4,18.19,0.96,100,-1.21,18.61,18.19,0,0,0,0,0,,0,0,,0,0,0,0,0,0,31,11,2.96,20,-0.03,0.03,0.02,-0.09,,-0.07
Renzo Uriburu,San Telmo,Primera Nacional,2026,2094,Right Defensive Midfielder,Argentina,23,17/06/03,0,0,0.07,0.05,1.25,0,24,2,,0.05,0,0.05,0.73,0,0.03,0.56,0,0.01,0.17,0,0.12,1.98,-0.12,1.55,0.95,0.6,61,0.73,0,1.98,1.85,1.07,0.81,1.46,1.26,15.86,7.69,0.02,5.89,42.78,12.55,5.93,1.03,2.11,55,0.88,1.69,1.42,34,0.86,37,0.82,0,13.49,11.71,4.64,4.3,1.5,46.98,6.15,46,2.41,56,0.26,0,0,33.22,74,2.88,8,52,2.45,4.51,19,67,-7,51.04,4.21,0.19,0.23,28.28,88,6.19,6.36,0.69,0.43,0.26,0.09,1.12,1.55,0.04,25,0.26,35,0.09,24,63,12,28,61,11,20.61,17.82,0.95,104,-2.79,19.52,18.6,0,0,0,0,0,,0,0,,0,0,0,0,0,0,27,10,3.55,28,0,0.05,0.01,-0.01,,0.05
Ricardo Blanco,Club Atlético All Boys,Primera Nacional,2026,767,Left Centre Midfielder,Argentina,36,19/06/90,0,0,0.17,0.07,2.58,0,23,5,,0.02,0.12,0.13,1.76,0.12,0.09,0.94,0,0.04,0.82,0.12,0.3,4.34,-0.18,1.29,0.82,0.47,64,1.06,0,1.17,2.11,0.23,0.26,0.35,0.39,12.2,4.93,0.02,3.75,54.37,7.86,5.51,0.35,0.59,21,0.32,0.59,0.7,25,1.29,0,0,0,11.14,10.63,3.05,2.82,1.53,54.86,6.45,58,2.35,83,0.12,0,0,24.52,60,3.4,89,39,0.7,8.45,14,74,14,60.73,4.22,0.29,0.51,23.23,88,3.71,7.51,2.11,0.94,1.17,0.23,2.93,3.87,0,11,0.47,27,0.23,25,65,11,33,61,6,24.31,15.85,0.89,95,-8.46,21.53,15.07,0,0,0,0,0,,0,0,,0,0,0,0,0,0,28,8,5.43,37,0.01,0.05,-0.08,-0.12,,-0.13
Ricardo Centurión,CA Racing Córdoba,Primera Nacional,2026,675,Centre Attacking Midfielder,Argentina,33,18/01/93,0.27,0.27,0.14,0.05,2.53,11,11,4,,0.13,0.4,0.23,2.13,0.4,0.22,2,0,0,0.13,0.67,0.37,4.67,0.3,3.07,1.87,1.2,61,2.27,0,2.8,3.6,0,0,0,0,11.74,5.6,0,3.34,59.13,7.2,4.4,0.93,0.93,58,0.87,0.87,0.4,0,0.67,27,0.53,0,10.41,9.84,2.67,3.6,0.93,60.82,7.34,71,2.94,81,0.53,0,0,27.75,65,3.07,9,55,0.4,5.2,14,72,8,60.06,6.8,0.37,0.6,32.42,84,5.79,10.27,2.27,1.73,0.53,0.27,2.8,4.54,0.13,12,0.4,20,0.27,21,70,9,22,73,5,21.26,18.95,0.96,97,-2.31,20.42,18.37,0,0,0,0,0,,0,0,,0,0,0,0,0,0,35,9,7.31,46,0.04,0.12,0.02,-0.1,,0.07
Ricardo Garay Lima,Chaco For Ever,Primera Nacional,2026,1533,Left Centre Back,Paraguay,29,06/03/97,0,0,0.03,0.06,0.41,0,29,0,,0.02,0,0,0.06,0,0,0.06,0,0,0,0,0.03,0.47,-0.03,0.12,0.12,0,100,0.76,0,0.12,0.06,0.76,0.72,6.93,6.5,8.63,4.05,0.07,4.81,22.69,14.44,1.58,1.12,1.88,73,1.1,1.82,1.35,42,0.41,70,3.7,0.12,6.16,5.73,2.58,1.41,0.41,27.85,0.59,10,0.35,25,0.23,0,0,27.41,71,3.52,75,47,8.45,6.05,20,55,-16,36.33,2.11,0.09,0.1,16.03,99,4.51,2,0.29,0.18,0.12,0.06,0.82,1,0,0,0,,0.06,40,57,2,62,35,3,27,24.98,0.89,97,-2.02,24.13,24.23,0,0,0,0,0,,0,0,,0,0,0,0,0,0,27,7,1.95,16,0.05,0.03,0.08,0,,0.16
Roberto Matías Birge,Gimnasia y Tiro,Primera Nacional,2026,972,Right Defensive Midfielder,Argentina,37,14/01/89,0.19,0.19,0.06,0.08,0.74,25,63,1,,0.12,0,0.02,0.65,0,0.02,0.65,0,0,0,0.19,0.08,1.39,0.11,1.67,1.48,0.19,89,2.22,0,1.48,1.39,0.93,0.97,2.13,1.54,21.84,11.01,0.05,8.15,37.39,11.76,4.91,2.96,3.89,68,2.66,3.63,2.31,35,1.39,40,0.37,0.09,16.66,15.75,5.55,5.28,2.41,40.58,5,30,2.68,51,0.37,0,0,32.03,70,3.24,16,48,2.87,6.02,12,48,-22,45.06,3.7,0.19,0.24,27.49,92,5.42,4.17,0.46,0.28,0.19,0.09,1.02,1.3,0,0,0,,0,30,62,8,40,58,2,23.74,20.37,0.95,100,-3.38,22.53,20.35,0,0,0,0,0,,0,0,,0,0,0,0,0,0,26,7,2.86,23,-0.01,0.05,0.05,0.05,,0.14
Roberto Ramírez,Godoy Cruz,Primera Nacional,2026,1860,Goalkeeper,Argentina,30,06/07/96,0,0,0,,0,,,0,,0,0.05,0.02,0.15,0.05,0.02,0.15,0,0,0,0.05,0.02,0.15,0.03,0.15,0.15,0,100,0.24,0,0,0.05,0,0,0.05,0.06,0.05,0.1,0,5.56,3.24,4.69,0,0,0,0,0,0,0,0,0.05,,0,0.05,0.05,0.08,0,0,0,43.99,0,0,0,,0.1,0,0,18,69,5.47,17,40,2.42,11.42,10,37,-32,11.08,2.08,0.13,0.13,17.32,100,5.81,1.35,0.15,0.1,0.05,0,0,0.1,0.05,0,0,,0,48,52,0,100,0,0,43.73,53.57,0.73,86,9.84,31.8,46.05,0.73,0.75,0.02,65,64,1,0.56,2.08,26,7.94,2.21,0.05,0.05,18.54,1,27,3,1.97,13,0.12,0.05,0,,0.03,0.2
Rodrigo Ayala,Club Social y Deportivo Madryn,Primera Nacional,2026,922,Left Back,Argentina,32,10/08/94,0,0,0.01,0.02,0.59,0,0,0,,0,0.2,0.05,0.59,0.2,0.05,0.59,0,0,0,0.2,0.06,1.17,0.14,0.29,0.1,0.2,33,0.49,0,0.29,0.49,0.68,0.7,3.42,3.69,9.47,4.29,0.03,3.9,28.72,8.88,3.12,0.98,1.66,56,1.13,1.83,1.17,27,0.78,56,1.76,0,7.32,8.12,2.24,1.76,0.39,32.14,1.46,20,0.98,56,0.29,0,0,32.21,66,4.2,84,42,4.29,9.18,12,48,-18,47.63,3.9,0.16,0.16,24.5,98,3.1,4.78,0.98,0.68,0.29,0.1,0.49,1.17,0,50,0.68,26,0.1,33,60,8,33,61,6,25.54,20.8,0.89,101,-4.74,22.71,20.92,0,0,0,0,0,,0,0,,0,0,0,0,0,0,34,10,3.29,29,0.16,0.03,0.01,-0.02,,0.19
Rodrigo Ayala,San Martín Tucumán,Primera Nacional,2026,639,Left Back,Argentina,32,10/08/94,0,0,0.01,0.02,0.42,0,0,0,,0,0,0.02,0.28,0,0.02,0.28,0,0,0,0,0.03,0.7,-0.03,0.56,0.42,0.14,75,0.28,0,0.56,0.56,1.41,1.63,3.94,4.07,10,5.78,0.08,4.09,27.73,8.73,2.11,1.83,3.24,68,2.12,3.74,0.99,79,0.85,68,2.39,0,7.18,7.33,2.68,1.83,1.13,29.94,1.27,18,0.56,31,0,0,0,32.26,61,4.79,88,39,5.07,11.13,13,48,-13,48.85,5.07,0.21,0.22,23.81,96,3.33,5.49,1.55,1.13,0.42,0,0,1.13,0,9,0.14,7,0,43,51,5,49,49,3,26.01,20.66,0.91,104,-5.35,23.63,21.55,0,0,0,0,0,,0,0,,0,0,0,0,0,0,34,8,3.69,29,0.17,0.05,0.01,-0.02,,0.22
Rodrigo Cao,Ferrocarril Midland,Primera Nacional,2026,958,Centre Forward,Argentina,25,21/02/01,0.09,0.09,0.17,0.1,1.69,6,44,4,,0.23,0,0.02,0.47,0,0.02,0.47,0,0,0,0.09,0.18,2.16,-0.09,0.38,0.09,0.28,25,1.32,0,1.79,4.32,0.09,0.08,0.47,0.46,17.2,5.36,0.01,4.51,66.87,4.32,3.01,1.22,1.32,87,1.38,1.46,2.26,33,0.19,23,1.13,0,13.72,13.83,3.95,3.76,1.5,70.46,12.22,89,3.48,93,0.19,0,0,15.98,69,0.19,21,33,0.47,0.56,19,58,-10,64.74,1.79,0.24,0.33,15.69,74,4.2,6.67,0.47,0.47,0,0.28,4.51,4.98,0,0,0.09,50,0.56,16,62,22,13,65,23,13.95,9.88,0.99,102,-4.06,13.82,10.1,0,0,0,0,0,,0,0,,0,0,0,0,0,0,31,9,3.28,20,-0.09,-0.01,0.01,0.03,,-0.07
Rodrigo Facundo Castro,Argentino Agropecuario,Primera Nacional,2026,2155,Left Defensive Midfielder,Argentina,33,10/06/93,0,0,0.04,0.05,0.88,0,14,1,,0,0.04,0.06,0.96,0,0.04,0.63,0.04,0.02,0.33,0.04,0.11,1.84,-0.07,1.17,0.88,0.29,75,4.05,0,1.29,1.17,0.71,0.75,1.8,1.79,18.21,10.69,0.02,6.47,41.28,10.94,5.05,2.34,3.05,69,2.2,2.95,1.17,43,1.04,49,1.21,0,14.7,13.58,4.89,4.09,1.59,45.88,6.06,41,2.01,49,0.25,0,0,38.55,80,3.01,10,57,2.13,4.93,16,74,-7,51.11,4.85,0.38,0.43,36.01,94,5.03,7.77,1.04,0.63,0.42,0.08,0.75,1.38,0.04,16,0.17,25,0.13,19,72,9,25,71,4,20.27,16.92,0.96,98,-3.35,19.45,16.55,0,0,0,0,0,,0,0,,0,0,0,0,0,0,20,7,4.96,37,0.03,0.08,0.06,-0.03,,0.14
Rodrigo Fernández,Godoy Cruz,Primera Nacional,2026,311,Right Midfielder,Argentina,19,23/01/07,0,0,0.04,0.07,0.58,0,100,1,,0.1,0,0.03,0.58,0,0,0.29,0,0.02,0.29,0,0.07,1.16,-0.07,1.16,0.58,0.58,50,0.58,0,2.61,1.45,0,0,1.16,1.56,19.12,8.98,0,5.21,46.06,9.27,4.92,1.45,1.45,56,1.65,1.65,0.87,0,1.16,25,0.29,0,16.8,19.97,4.35,5.79,1.45,46.05,6.95,41,2.61,45,0.29,0,0,23.18,64,2.9,17,50,2.32,4.64,19,71,7,57.13,2.32,0.3,0.31,21.15,82,6.34,6.37,1.16,0.87,0.29,0.29,1.16,2.03,0,75,1.16,44,0.29,20,65,15,23,64,14,22.55,20.72,0.91,90,-1.83,20.59,18.6,0,0,0,0,0,,0,0,,0,0,0,0,0,0,38,13,2.43,21,0.02,0.04,0,0.11,,0.17
Rodrigo González,CA Mitre,Primera Nacional,2026,690,Left Wing,Argentina,26,17/07/00,0,0,0.13,0.06,2.09,0,19,3,,0.05,0,0,0.26,0,0,0.26,0,0,0,0,0.14,2.35,-0.14,1.3,0.65,0.65,50,1.69,0,1.56,2.09,0.65,0.39,0.26,0.13,15.91,6.39,0.04,6.13,46.5,8.47,4.17,1.69,2.35,72,1.77,2.15,0.78,33,0.65,33,0.65,0,13.43,12.32,5.22,4.3,1.83,46.59,5.35,40,2.74,64,0,0,0,29.34,76,0.65,9,38,0.39,1.56,15,62,-14,56.78,4.04,0.14,0.23,29.34,89,5.41,9.26,0.39,0.39,0,0.13,4.56,4.95,0,0,0.13,11,0.13,18,64,18,18,65,17,15.6,12.05,0.95,99,-3.55,14.86,11.89,0,0,0,0,0,,0,0,,0,0,0,0,0,0,27,10,2.61,22,0.03,0.07,0.02,-0.1,,0.02
Rodrigo Melo,Estudiantes Caseros ,Primera Nacional,2026,2053,Right Defensive Midfielder,Argentina,31,23/09/95,0,0,0.02,0.04,0.48,0,27,0,,0.03,0,0.01,0.48,0,0.01,0.48,0,0,0,0,0.03,0.96,-0.03,0.48,0.35,0.13,73,0.7,0,0.88,0.92,1.05,1.12,1.27,1.35,16.53,8.02,0.04,6.31,40.61,13.46,5.96,1.71,2.76,68,1.62,2.74,1.49,53,0.79,45,0.66,0,13.33,13.53,4.91,3.29,1.31,42.67,4.38,33,2.06,63,0.31,0,0,40.9,78,3.24,20,61,1.71,4.87,13,73,-6,47.07,4.51,0.25,0.27,30.99,95,3.95,6.93,0.35,0.35,0,0.04,0.57,0.92,0,0,0,0,0,26,67,7,35,59,5,20.44,18.53,0.96,100,-1.91,19.56,18.55,0,0,0,0,0,,0,0,,0,0,0,0,0,0,20,8,3.23,26,0,0.05,0.04,0,,0.09
Rodrigo Monserrat,Colegiales,Primera Nacional,2026,1078,Right Centre Forward,Argentina,26,01/12/00,0.33,0.33,0.3,0.21,1.42,24,47,4,,0.39,0,0.06,0.58,0,0.06,0.58,0,0,0,0.33,0.36,2,-0.02,1.92,0.92,1,48,1.17,0.08,1.75,4.76,0.25,0.17,1,0.93,15.61,6.18,0.01,4.26,61.12,4.26,3.01,0.67,0.92,62,0.69,0.86,1.17,17,0.42,25,1.92,0,13.77,11.25,3.59,3.26,1.09,64.72,11.35,82,3.01,92,0.17,0.08,0,13.94,51,0.5,8,86,1.09,0.5,30,54,3,64.77,1.09,0.22,0.42,15.28,63,6.34,3.51,0.42,0.42,0,0.5,6.09,6.51,0,0,0,0,0.92,19,65,16,10,69,21,13.54,11.46,1.08,108,-2.08,14.63,12.4,0,0,0,0,0,,0,0,,0,0,0,0,0,0,48,8,1.72,13,-0.08,0,0.05,0.12,,0.09
Rodrigo Moreira,Atlético Atlanta,Primera Nacional,2026,1761,Right Centre Back,Argentina,30,14/07/96,0.15,0.15,0.06,0.11,0.56,27,55,0,,0.09,0,0.01,0.1,0,0.01,0.1,0,0,0,0.15,0.07,0.66,0.08,0.1,0.1,0,100,0.72,0,0.15,0.15,0.46,0.51,5.01,5.24,8.89,4.75,0.07,5.11,22.53,9.87,0.92,1.74,2.2,85,1.89,2.4,0.82,68,0.31,62,2.3,0.05,6.34,7.62,3.02,1.02,0.41,27.5,0.66,10,0.31,30,0.1,0,0,41.71,80,5.11,7,56,6.44,7.72,11,47,-33,34.33,3.17,0.27,0.3,32.2,100,5.23,3.32,0.2,0.15,0.05,0,1.18,1.33,0.05,0,0.05,100,0,27,71,2,45,54,2,26.19,28.29,0.92,85,2.1,24.11,24.05,0,0,0,0,0,,0,0,,0,0,0,0,0,0,19,5,2.05,18,0.03,0.04,0.03,0.04,,0.15
Rodrigo Mosqueira,Argentino Agropecuario,Primera Nacional,2026,2067,Right Midfielder,Argentina,31,04/08/95,0.04,0.04,0.13,0.05,2.44,2,36,3,,0.14,0.13,0.18,1.31,0.13,0.17,1.22,0,0.01,0.09,0.17,0.31,3.74,-0.13,2.53,1.39,1.13,55,1.61,0,2.7,3.57,0.35,0.33,0.65,0.65,17.85,8.75,0.01,5.22,53.59,9.49,4.88,1.83,2.18,65,1.8,2.13,1.31,40,1,49,1.13,0,14.72,14.13,4.09,4.48,1.65,55.04,8.19,56,3.4,76,0.09,0,0,31.09,63,2.96,81,63,1.22,4.14,23,60,-3,58.56,4.7,0.44,0.56,34.7,85,5.83,9.32,1.87,1.65,0.22,0.39,2.61,4.27,0.09,35,0.83,29,0.35,29,64,8,34,61,5,19.99,15.3,1,105,-4.68,20.01,16,0,0,0,0,0,,0,0,,0,0,0,0,0,0,34,9,5.18,36,0.09,0.14,0.03,-0.02,,0.24
Rodrigo Nicolás Ramírez,Nueva Chicago,Primera Nacional,2026,931,Left Defensive Midfielder,Argentina,26,01/01/00,0,0,0.02,0.03,0.48,0,0,0,,0,0,0,0.19,0,0,0.19,0,0,0,0,0.02,0.68,-0.02,0.29,0.1,0.19,33,0.58,0,0.58,0.97,1.64,2.01,3.29,3.44,21.94,11.02,0.04,8.89,34.41,17.97,5.99,2.9,4.54,57,3.73,5.74,2.51,31,2.22,68,2.9,0,16.81,18.38,5.6,2.8,0.77,37.78,4.64,28,1.55,55,0.29,0,0,46.96,80,3.87,17,67,4.06,5.02,14,66,-13,43.64,3.48,0.31,0.31,31.5,97,4.44,4.06,0,0,0,0,0.39,0.39,0,,0,,0.1,23,71,6,17,81,2,20.67,17.91,0.99,105,-2.76,20.44,18.78,0,0,0,0,0,,0,0,,0,0,0,0,0,0,21,8,3.48,27,0.02,0.05,0.04,-0.02,,0.09
Rodrigo Sosa,Atlético Atlanta,Primera Nacional,2026,1184,Left Back,Argentina,24,20/07/02,0,0,0.02,0.03,0.61,0,13,1,,0.01,0,0.05,0.91,0,0.03,0.68,0,0.02,0.23,0,0.07,1.52,-0.07,1.22,0.61,0.61,50,0.38,0,0.99,1.52,1.14,1.47,3.65,4.7,12.24,4.86,0.02,5.17,32.94,11.25,3.19,1.29,2.43,71,1.8,3.27,1.06,75,0.53,63,1.44,0,9.88,13.31,3.04,2.28,0.61,38.19,3.34,34,1.22,53,0.08,0,0,35.49,66,4.18,86,48,4.64,7.75,15,48,-17,49.48,4.41,0.18,0.21,27.59,92,3.87,6,1.75,1.06,0.68,0.08,0.91,1.98,0,35,0.84,31,0.08,34,55,11,44,51,5,23.54,20.8,0.93,107,-2.73,21.88,22.24,0,0,0,0,0,,0,0,,0,0,0,0,0,0,35,10,5.02,38,0.21,0.03,0.06,-0.01,,0.3
Roman Etcheverri,Acassuso,Primera Nacional,2026,1828,Right Back,Argentina,23,10/05/03,0,0,0.02,0.03,0.54,0,18,1,,0,0,0.02,0.39,0,0.01,0.34,0,0.01,0.05,0,0.04,0.94,-0.04,0.84,0.34,0.49,41,0.98,0,0.89,1.13,1.58,1.43,4.43,3.27,14.87,6.5,0.05,6.55,29.02,12.11,4.04,2.71,4.28,83,2.12,3.55,0.89,65,0.54,59,1.77,0,11.33,9.04,4.33,2.51,1.03,32.69,2.17,19,1.33,53,0.44,0,0,34.67,61,3.64,10,33,5.47,9.9,12,49,-12,46.98,5.61,0.13,0.14,26.99,93,4.93,5.81,1.03,0.54,0.49,0.05,0.69,1.23,0.05,43,0.54,29,0.1,48,48,4,49,47,4,25.13,23.14,0.84,76,-1.99,21.12,17.68,0,0,0,0,0,,0,0,,0,0,0,0,0,0,36,10,3.29,30,0.16,0.06,0.07,-0.02,,0.27
Roman Zalazar,Nueva Chicago,Primera Nacional,2026,1299,Right Centre Back,Argentina,21,02/01/05,0,0,0.03,0.08,0.42,0,33,0,,0.06,0,0.01,0.21,0,0.01,0.21,0,0,0,0,0.04,0.62,-0.04,0.21,0.21,0,100,1.25,0,0.21,0.42,0.83,0.7,5.13,4.81,11.02,6.03,0.09,5.41,25.51,11.3,1.87,1.46,2.29,70,1.3,2,1.73,57,0.62,71,2.22,0.07,7.83,7.6,3.47,1.32,0.69,30.14,1.32,17,0.69,53,0.28,0,0,39.57,82,5.82,5,63,5.96,8.39,9,61,-21,35.74,3.19,0.3,0.33,30.63,98,5.12,3.33,0.28,0.21,0.07,0.14,1.25,1.46,0,0,0,0,0.21,27,70,3,33,65,2,25.25,23.35,0.91,90,-1.9,23.08,20.97,0,0,0,0,0,,0,0,,0,0,0,0,0,0,19,6,2.96,24,0.05,0.04,0.1,0,,0.19
Román Gamarra,San Telmo,Primera Nacional,2026,1485,Left Back,Argentina,24,23/01/02,0,0,0.06,0.04,1.76,0,38,2,,0.03,0,0.07,1.09,0,0.03,0.48,0,0.04,0.61,0,0.14,2.85,-0.14,1.64,1.15,0.48,70,2.06,0,1.45,1.7,1.7,1.4,2.85,2.32,14.24,7.46,0.01,6.06,34.34,13.52,4.55,2.61,4.3,65,2.22,3.62,0.85,35,1.39,47,0.97,0,10.85,8.98,4.12,2.42,0.85,37.69,2.91,27,1.39,57,0.18,0,0,33.04,60,4.12,94,34,4.18,10.73,16,60,0,48.5,4.91,0.24,0.28,29.4,91,6.3,5.39,2.24,0.97,1.27,0.12,1.21,2.18,0.12,19,0.73,34,0.06,34,61,5,35,58,7,26.3,20.42,0.85,92,-5.89,22.32,18.78,0,0,0,0,0,,0,0,,0,0,0,0,0,0,35,8,4.41,34,0.17,0.08,0.04,-0.03,,0.27
Roque Leonardo René Ramírez,Atlético de Rafaela,Primera Nacional,2026,361,Left Back,Argentina,27,15/08/99,0,0,0.04,0.07,0.5,0,0,1,,0,0,0.02,0.5,0,0.01,0.25,0,0.01,0.25,0,0.06,1,-0.06,0,0,0,,1.25,0,0.75,0.5,0.5,0.37,2,1.1,10.98,5.24,0.08,3.99,33.48,11.48,3.99,2.25,2.75,69,1.24,1.61,1.25,33,1,60,1.5,0,7.49,5.7,3,2.75,1,40.38,2.75,37,2.25,82,0.5,0,0,28.71,56,3.74,84,38,2.25,9.49,11,56,0,53.84,4.74,0.08,0.11,18.47,95,4.3,6.24,2.75,1.25,1.5,0,1,2.25,0,27,0.75,33,0,38,56,6,32,68,0,25.3,15.05,0.92,118,-10.25,23.34,17.7,0,0,0,0,0,,0,0,,0,0,0,0,0,0,46,7,3.42,34,0.21,0.03,0.11,-0.05,,0.29
Rubén Villarreal,Gimnasia y Tiro,Primera Nacional,2026,565,Left Back,Argentina,35,22/02/91,0,0,0.02,0.04,0.48,0,33,0,,0,0,0.06,0.64,0,0.01,0.16,0,0.05,0.48,0,0.08,1.12,-0.08,0.64,0.32,0.32,50,1.43,0,1.27,0.64,0.8,0.6,2.07,1.82,9.72,5.9,0.03,4.3,36.07,8.77,2.71,0.8,1.59,56,0.61,1.21,1.12,43,0.64,33,0.48,0,7.81,6.41,2.23,1.59,0.48,41.67,3.19,41,1.12,70,0.16,0,0,22.95,61,1.91,83,32,2.71,5.42,16,67,6,53.82,3.19,0.12,0.13,20.56,90,4.92,5.1,1.27,0.16,1.12,0,0.8,0.96,0,0,0,0,0.16,33,54,14,22,47,31,22.49,19.29,0.84,93,-3.2,18.88,17.9,0,0,0,0,0,,0,0,,0,0,0,0,0,0,38,8,4.11,37,0.08,0.06,-0.08,-0.02,,0.05
